userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-05-21 10:09:30,"Sangat membantu, thanks jobstreet",bantu thanks jobstreet,positif,positif,positif
Pengguna Google,2024-05-21 07:47:25,Lamar di jobstreet seperti lamar di linkedin wkwkwk. Susah bgt dpt panggilan kerja drisini. Status juga tidak ada progressnya sudah smpe mana. Apk tidak rekomended buat para pencari kerja.,lamar jobstreet lamar linkedin wkwkwk susah bgt dpt panggil kerja drisini status progressnya smpe apk rekomended cari kerja,negatif,negatif,negatif
Pengguna Google,2024-05-20 12:57:25,kalo gak tutup kada luarsa,kalo gak tutup kada luarsa,negatif,negatif,negatif
Pengguna Google,2024-05-20 11:49:07,Saya kasi bintang 5 buat anda yg punya kreatifitas membuat aplikasi ini.. Masi baru donlud..semoga berhasil mendapatkan pekerjaan lewat aplikasi ini,kasi bintang 5 yg kreatifitas aplikasi mas donludsemoga hasil kerja aplikasi,positif,positif,positif
Pengguna Google,2024-05-20 10:45:38,"Leader qc,chip qc,leader qc inline",leader qcchip qcleader qc inline,positif,positif,positif
Pengguna Google,2024-05-20 09:53:52,Udah 2 tahun ngirim² lamaran mungkin hampir 100 apply gak ada yg nyangkut satupun 😂,udah 2 ngirim lamar 100 apply gak yg nyangkut satu,negatif,negatif,negatif
Pengguna Google,2024-05-19 21:01:22,"Kenapa tidak dapat instal ya, tertulis aplikasi tidak dapat di instal, gemana ya min?",instal ya tulis aplikasi instal gana ya min,negatif,negatif,negatif
Pengguna Google,2024-05-19 13:07:42,Mantap lah,mantap,positif,positif,positif
Pengguna Google,2024-05-19 11:08:49,"Para pencari kerja yang terhormat. Ini aplikasi penyedia lowongan kerja. Bila memang menemui lowongan kerja penipuan/bermasalah cukup buat laporan pada aplikasi. Bila lamaran anda belum ada panggilan, jangan patah semangat & tetap lamar sana sini. Peluang memang kecil, tapi kalo sudah rezekimu ya tidak akan tertukar. Cukup sekian kata-kata hari ini, memang ulasan berkedok tausiyah.",cari kerja hormat aplikasi sedia lowong kerja temu lowong kerja penipuanbermasalah lapor aplikasi lamar panggil patah semangat lamar peluang kalo rezeki ya tukar sekian katakata ulas kedok tausiyah,positif,positif,positif
Pengguna Google,2024-05-19 09:36:10,"Aplikasinya bagus, hanya sering error dan lama proses penangannya, tolong lebih di percepat lagi maintenance nya Sampai saat ini masih blm bisa dibuka aplikasinya, Sudah diperbaiki,",aplikasi bagus error proses nang tolong cepat maintenance nya blm buka aplikasi baik,positif,positif,positif
Pengguna Google,2024-05-19 00:20:44,Ga jelas banget appnya. Login ga bisa2 mulu euy mending buka pake web dah. Sorry gw delete lagi. App ga guna,ga banget appnya login ga bisa2 mulu euy mending buka pake web dah sorry gw delete app ga,negatif,negatif,negatif
Pengguna Google,2024-05-18 17:59:30,Nice,nice,positif,positif,positif
Pengguna Google,2024-05-18 14:00:21,"Saya pengalaman dari PT Dewasutratex, PT Ramaputratex,PT warna indah samajaya, PT Ramatex, PT DJatatex, PTHeksatex Indah, PT Budi agung sentosa. Selama kerja saya di bagian Dyeing /Finishing.",alam pt dewasutratex pt ramaputratexpt warna indah samajaya pt ramatex pt djatatex ptheksatex indah pt budi agung sentosa kerja dyeing finishing,positif,positif,positif
Pengguna Google,2024-05-18 12:27:10,Smga bisa membantu,smga bantu,positif,positif,positif
Pengguna Google,2024-05-18 06:22:25,Aplikasi loker penipu,aplikasi loker tipu,negatif,negatif,negatif
Pengguna Google,2024-05-17 19:54:12,Ko gbisa di instal ya pdhal udh download?,ko gbisa instal ya pdhal udh download,positif,negatif,positif
Pengguna Google,2024-05-17 17:22:23,"aplikasinya bagus, simple & mudah buat cari kerja dari pertama kali lulus kuliah th 2013 sampai sekarang lewat aplikasi ini selain lewat linked*n.",aplikasi bagus simple mudah cari kerja kali lulus kuliah th 2013 aplikasi linkedn,positif,positif,positif
Pengguna Google,2024-05-17 15:04:58,"Saya lebih suka jobstreet yang dulu daripada sekarang, karena versi sekarang terlalu gamblang jika CV sudah di lihat lalu kemudian ada notif kemungkinan tidak dilanjutkan, menurut saya cukup di pemberitahuan notif di lihat saja untuk urusan dilanjutkan atau tidak lebih baik tidak usah ada. Semoga bisa diubah kembali thanks",suka jobstreet versi gamblang cv lihat notif lanjut pemberitahuan notif lihat urus lanjut moga ubah thanks,negatif,negatif,negatif
Pengguna Google,2024-05-17 12:04:23,"demi apapun ini APK GA BERGUNA, SPAM EMAIL doang",apa apk ga guna spam email doang,negatif,negatif,negatif
Pengguna Google,2024-05-17 10:24:44,"Loker sampah semua isinya, tidak jelas..yg menipu pun ada, gila gak tu.",loker sampah isi jelasyg tipu gila gak tu,negatif,negatif,negatif
Pengguna Google,2024-05-17 05:47:53,Good ..banyak panggilan wawancara,good panggil wawancara,positif,positif,positif
Pengguna Google,2024-05-16 22:23:24,Kebanyakan iklan dengan minta di update 5 hari sekali parah,banyak iklan update 5 parah,negatif,negatif,negatif
Pengguna Google,2024-05-16 18:16:42,Bermanfaat buat jobseeker,manfaat jobseeker,positif,positif,positif
Pengguna Google,2024-05-16 17:16:21,Udh ngirim ke 15 perusahaan ko blm ada yg nyantol 1 pun piye iki ??,udh ngirim 15 usaha ko blm yg nyantol 1 piye iki,positif,positif,positif
Pengguna Google,2024-05-16 16:53:44,"semoga saya dan semua pihak mendukung, akan meraih kesuksesan selalu amin yarobbi......",moga dukung raih sukses amin yarobbi,positif,positif,positif
Pengguna Google,2024-05-16 11:34:29,"Saran aja nih buat admin Jobstreet, untuk perusahaan yang tidak terdaftar di Departemen Tenaga Kerja (Depnaker) mohon untuk dikeluarkan saja dari aplikasi ini dikarenakan cenderung menghubungi pelamar lewat WA bukan menelpon secara langsung, dan ketika didatangi ternyata perusahaannya hanya berupa ruko kecil dan nama PT nya pun hanya ditempel di pintu kaca nya",saran aja nih admin jobstreet usaha daftar departemen tenaga kerja depnaker mohon keluar aplikasi cenderung hubung lamar wa telpon langsung datang usaha ruko nama pt nya tempel pintu kaca nya,negatif,negatif,negatif
Pengguna Google,2024-05-16 09:55:53,goodds,goodds,positif,positif,positif
Pengguna Google,2024-05-16 05:47:06,"Masih banyak loker palsu yang dicantumkan an. Anonim.. dan itu sangat merugikan pihak pencari kerja.. mohon untuk diperbaiki dan evaluasi lagi untuk yg mau dtampilkan. Ciri cirinya bisa direkrut yg hanya memiliki ktp saja, atau miniaml ijazah SMA dan usia max 45 tahun.. itu seringkali dihub via whatsapp dari lamaran cv yg kita cantumkan.. terimakasih",loker palsu cantum an anonim rugi cari kerja mohon baik evaluasi yg dtampilkan ciri ciri rekrut yg milik ktp miniaml ijazah sma usia max 45 seringkali dihub via whatsapp lamar cv yg cantum terimakasih,positif,positif,positif
Pengguna Google,2024-05-15 19:01:09,Apk sampah kebanyakan loker nipu.,apk sampah banyak loker nipu,negatif,negatif,negatif
Pengguna Google,2024-05-15 18:55:05,oke,oke,positif,positif,positif
Pengguna Google,2024-05-15 13:31:45,"KALIAN JANGAN DOWNLOAD APK INI SIH,BANYAK BANGET LOKER PENIPUANNYA😭😭CARI YANG PASTI"" AJA KEK APK SEBELAH,HATI HATI BANYAK LOKER PENIPUANNYA,sad banget saya sudah jadi korbannya,gak bermaksud menjelek""an apk ini Tapi ini yang saya alamin sendiri,semoga gk ada korban lagi",download apk sihbanyak banget loker penipuannyacari aja kek apk sebelahhati hati loker penipuannyasad banget korbannyagak jelek apk alamin sendirisemoga gk korban,negatif,negatif,negatif
Pengguna Google,2024-05-15 12:12:06,Sdh di filter. Sudah lamar pekerjaan. Mau kembali malah ilang filternya.,sdh filter lamar kerja ilang filter,negatif,negatif,negatif
Pengguna Google,2024-05-15 07:31:24,Dari 2009 nyari kerja di jobstret ga pernah dapet ini sbnrnya boongan atau beneran sih,2009 nyari kerja jobstret ga dapet sbnrnya boongan beneran sih,negatif,negatif,negatif
Pengguna Google,2024-05-14 16:07:30,"Cukup memuaskan tapi saya jarang sekali bahkan sulit mendapat kan panggilan interview dari aplikasi ini sangat disayang kan saya kecewa sekali terus untuk melamar dibatasi saya dapat panggilan PT atau perusahaan nya yg tidak jelas saya tidak mau kena tipu, TOLONG untuk alamat email agar bisa diubah atau diedit ke email lain karena saya ingin mengubah alamat emai kenapa tidak bisa diubah?!?!!",muas jarang sulit panggil interview aplikasi sayang kecewa lamar batas panggil pt usaha nya yg kena tipu tolong alamat email ubah edit email ubah alamat emai ubah,negatif,negatif,negatif
Pengguna Google,2024-05-14 15:59:37,Keren,keren,positif,positif,positif
Pengguna Google,2024-05-14 12:53:39,Aplikasinya bagus untuk memcari pekerjaan,aplikasi bagus memcari kerja,positif,positif,positif
Pengguna Google,2024-05-14 12:32:23,"Aplikasi terpercaya,mudah dipahami dan sangat membantu",aplikasi terpercayamudah paham bantu,positif,positif,positif
Pengguna Google,2024-05-14 12:31:44,Ok,ok,positif,positif,positif
Pengguna Google,2024-05-14 10:40:11,Bagus ...,bagus,positif,positif,positif
Pengguna Google,2024-05-14 10:30:21,"Kekurangannya ga bisa filter progress lamaran kerja. Jadi harus dicari per lamaran untuk melihat sudah ada progress atau belum. Saran saya dibuatkan filter untuk per progress (sudah dilihat, tidak dilanjutkan/lanjut nya)",kurang ga filter progress lamar kerja cari lamar progress saran buat filter progress dilanjutkanlanjut nya,positif,positif,positif
Pengguna Google,2024-05-14 09:59:10,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-05-14 09:17:06,Bagusan apl yg lama cuy,bagus apl yg cuy,positif,positif,positif
Pengguna Google,2024-05-14 08:06:02,"Developer yang terhormat, Sejak di update dan uninstal aplikasi. Kemudian setelah instal kembali, saya tidak bisa login ke akun jobstreet, padahal jaringan internet saya stabil. Tapi kenapa loading terus ketika mau login. Tolong bantu saya login...",developer hormat update uninstal aplikasi instal login akun jobstreet jaring internet stabil loading login tolong bantu login,positif,negatif,negatif
Pengguna Google,2024-05-13 20:32:26,Perfect,perfect,positif,positif,positif
Pengguna Google,2024-05-13 19:57:35,Kenapa selalu stuck di registrasi ya? Setiap masukin email sama pw ngestuck disitu ga bisa masuk ke apknya :(,stuck registrasi ya masukin email pw ngestuck situ ga masuk apknya,negatif,negatif,negatif
Pengguna Google,2024-05-13 13:50:50,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-05-13 12:25:49,"Yg kasih rating bagus bintang 5 itu hoak. Dgn kenyataan nya sy. Sudah senang "" di panggilan tes/interview tidak sesuai alamat PT nyatanya alamat kantornya ruko. Orang susah payah jauh jauh nekat sakin senang di panggil. Ujung"" UUD.",yg kasih rating bagus bintang 5 hoak dgn nyata nya sy senang panggil tesinterview sesuai alamat pt alamat kantor ruko orang susah payah nekat sakin senang panggil ujung uud,negatif,negatif,negatif
Pengguna Google,2024-05-13 12:01:01,Memberikan info lowongan kerja yang sangat baik dengan adanya feedback sampai tahapan interview dan bisa diterima kerja.,info lowong kerja feedback tahap interview terima kerja,positif,positif,positif
Pengguna Google,2024-05-13 11:03:19,"Hati hati untuk pengguna aplikasi ini jgn di unduh. Tidak benar. Hoak. Alamat dan tujuan tidak sesuai . Banyak oknum"" yg tidak benar. Orang niat kerja uang duluan . Mending bener mah . Jgn lah mengunduh apk ini",hati hati guna aplikasi jgn unduh hoak alamat tuju sesuai oknum yg orang niat kerja uang duluan mending bener mah jgn unduh apk,negatif,negatif,negatif
Pengguna Google,2024-05-13 08:22:31,"Aplikaisnya bagus, mudah juga cara penggunaanya tapi sudah banyak banget yang saya lamar satu pun belum pernah ada panggilan, semoga segra dapet panggilan kerja",aplikaisnya bagus mudah penggunaanya banget lamar panggil moga segra dapet panggil kerja,positif,positif,positif
Pengguna Google,2024-05-12 19:41:47,"Pembaharuan APK malah tidak ada keterangan apapun tentang perusahaan yg dilamar,seharuanya lebih di tingkatkan contoh lamaran di proses lebih lanjut atau tidak,sehingga si pelamar tidak terlalu berharap.",baharu apk terang apa usaha yg dilamarseharuanya tingkat contoh lamar proses tidaksehingga si lamar harap,positif,negatif,positif
Pengguna Google,2024-05-12 13:05:17,Rekom banget,rekom banget,positif,positif,positif
Pengguna Google,2024-05-12 12:15:49,"Keamanankurang nomer pribadi tersebar kemana""",keamanankurang nomer pribadi sebar mana,negatif,negatif,negatif
Pengguna Google,2024-05-12 10:21:36,"Titip doa admin, supaya saya Mendapatkan pekerjaan yg luar biasa & Gaji di atas rata""..Amin🙏🙏",titip doa admin kerja yg gaji rataamin,positif,positif,positif
Pengguna Google,2024-05-12 07:52:46,Nice,nice,positif,positif,positif
Pengguna Google,2024-05-11 16:42:01,Aplikasi yang sangat bermanfaat membantu memudahkan mencari pekerjaan,aplikasi manfaat bantu mudah cari kerja,positif,positif,positif
Pengguna Google,2024-05-11 16:26:44,"Saya lebih suka jobstreet versi sebelumnya, dimana bila kita masukin lamaran di suatu perusahaan, dan si rekruter tertarik dgn profil kita, lalu tertera keterangan jika profil sudah dilihat ke x1, x2 dst. Itu tanda kita bisa saja akan di hubungi oleh si rekruter. Atau si rektuter tidak cocok dgn profil kita. Daripada yg versi sekarang cuman keterangan sudah dilihat aja, ga ada keterangan di lihat xxx. Nah ini kekurangan versi sekrang menurut saya. Mungkin versi berikut fitur ini dimasukin lagi",suka jobstreet versi mana masukin lamar usaha si rekruter tarik dgn profil tera terang profil x1 x2 dst tanda hubung si rekruter si rektuter cocok dgn profil yg versi cuman terang aja ga terang lihat xxx kurang versi sekrang versi fitur dimasukin,positif,negatif,positif
Pengguna Google,2024-05-11 07:43:17,Lumayan,lumayan,positif,positif,positif
Pengguna Google,2024-05-10 17:09:20,Membantu mencari kerja,bantu cari kerja,positif,positif,positif
Pengguna Google,2024-05-10 16:17:25,Waktu nya kerja,nya kerja,positif,positif,positif
Pengguna Google,2024-05-10 14:29:46,"Aplikasi tidak jelas...! Bagusan Aplikasi JOB GLIENT. Banyak lamaran Kerja yang Rekomended banget, tapi setiap kali kita mengirim Lamaran kerja, tidak satu pun yang mendapat Respon. Saya sudah mengirim puluhan Lamaran Kerja, tapi tidak ada respon sama sekali..😡",aplikasi bagus aplikasi job glient lamar kerja rekomended banget kali kirim lamar kerja respon kirim puluh lamar kerja respon,negatif,negatif,negatif
Pengguna Google,2024-05-10 08:40:20,Kebanyakan loker ga jelas.,banyak loker ga,negatif,negatif,negatif
Pengguna Google,2024-05-10 08:00:11,"App sudah bagus, tinggal di perbaiki lagi untuk pencarian dikota/kab tertentu. Saran kl loker yg sudah closed/tutup tolong konfirmasi ke perusahaan untuk segera ditake out.",app bagus tinggal baik cari dikotakab saran kl loker yg closedtutup tolong konfirmasi usaha ditake out,positif,positif,positif
Pengguna Google,2024-05-10 06:22:44,Sangat membantu dan info yang diberikan terpercaya,bantu info percaya,positif,positif,positif
Pengguna Google,2024-05-09 15:43:04,Ini informasi loker nya valid ga si min? Serius nanya,informasi loker nya valid ga si min serius nanya,positif,positif,positif
Pengguna Google,2024-05-09 13:20:04,Aplikasi pencari pekerjaan sangat bagus Pernah dpt kerja dr aplikasi ini,aplikasi cari kerja bagus dpt kerja dr aplikasi,positif,positif,positif
Pengguna Google,2024-05-08 21:30:41,Memudahkan mencari dan melamar pekerjaan,mudah cari lamar kerja,positif,positif,positif
Pengguna Google,2024-05-08 20:05:48,Pengalaman ternak ayam telor,alam ternak ayam telor,negatif,negatif,negatif
Pengguna Google,2024-05-08 17:59:05,Thank you,thank you,positif,positif,positif
Pengguna Google,2024-05-07 23:13:48,Butuh kesabaran klo masuk,butuh sabar klo masuk,positif,positif,positif
Pengguna Google,2024-05-07 22:18:41,Bagusss apk nya..saya mendapatkan pekerjaan di apk ini,bagusss apk nyasaya kerja apk,positif,positif,positif
Pengguna Google,2024-05-07 21:55:56,Sangat membantu untuk mencari loker di jobstteet,bantu cari loker jobstteet,positif,positif,positif
Pengguna Google,2024-05-07 21:04:34,Melamar kerja nya ribet.,lamar kerja nya ribet,negatif,negatif,negatif
Pengguna Google,2024-05-07 21:03:40,"Saya baru saja bergabung, mudah caranya untuk mendaftar. Mudah²an cara mendapatkan pekerjaannya juga mudah.",gabung mudah daftar mudah kerja mudah,positif,positif,positif
Pengguna Google,2024-05-07 11:24:03,Dulu aplikasi di HP bisa melihat jadwal interview atau wawancara. kalo skrg mah udah gabisa. tolong adakan lagi fitur seperti itu,aplikasi hp jadwal interview wawancara kalo skrg mah udah gabisa tolong adakan fitur,positif,negatif,positif
Pengguna Google,2024-05-07 10:08:54,"Mungkin jika pada menu profile ditambah tautan untuk sosial media dengan otomatisasi logo seperti github, LinkedIn & stack overflow akan lebih menarik, dikarenakan kolom informasi terlalu pendek untuk mengisi seluruh informasi tersebut.",menu profile tambah taut sosial media otomatisasi logo github linkedin stack overflow tarik kolom informasi pendek isi informasi,positif,positif,positif
Pengguna Google,2024-05-07 06:46:43,Ada udah pernah dipanggil kerja lewat Aplikasi ini???,udah panggil kerja aplikasi,negatif,negatif,negatif
Pengguna Google,2024-05-07 04:57:59,Ok,ok,positif,positif,positif
Pengguna Google,2024-05-07 03:34:48,Baru tau data bisa bocor dan di jadikan modus buat pemula😂. Hati² sih awal di kasih lama² malah jadi modus kripto,tau data bocor jadi modus mula hati sih kasih modus kripto,negatif,negatif,negatif
Pengguna Google,2024-05-06 21:24:22,bagus untuk membantu mencari pekerjaan namun sudah 5 bulan melamar hasilnya kok lamaran di tutup terus 🤣🤣🤣,bagus bantu cari kerja 5 lamar hasil lamar tutup,positif,positif,positif
