userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
Pengguna Google,3,2024-10-31 09:14:17,"Saya gak saranin kalian nyari kerja disini karena sekarang banyak banget perusahaan bodong di sini dan saya sudah tertipu beberapa kali, pokonya buat kalian yang lagi nyari kerja tolong di cek dengan jelas alamat perusahaan nya",saya gak saranin kalian nyari kerja disini karena sekarang banyak banget perusahaan bodong di sini dan saya sudah tertipu beberapa kali pokonya buat kalian yang lagi nyari kerja tolong di cek dengan jelas alamat perusahaan nya,gak saranin nyari kerja banget perusahaan bodong tertipu kali pokonya nyari kerja tolong cek alamat perusahaan nya,"['gak', 'saranin', 'nyari', 'kerja', 'banget', 'perusahaan', 'bodong', 'tertipu', 'kali', 'pokonya', 'nyari', 'kerja', 'tolong', 'cek', 'alamat', 'perusahaan', 'nya']",gak saranin nyari kerja banget usaha bodong tipu kali poko nyari kerja tolong cek alamat usaha nya
Pengguna Google,5,2024-10-30 22:06:00,"Jobstreet merupakan aplikasi terbaik yang selama ini menemaniku dalam meniti dan merintis karir. Tanpa mengurangi rasa Hormat saya, Terima kasih yang sebesar-besarnya pada seluruh pihak Jobstreet. Is The Best Application",jobstreet merupakan aplikasi terbaik yang selama ini menemaniku dalam meniti dan merintis karir tanpa mengurangi rasa hormat saya terima kasih yang sebesarbesarnya pada seluruh pihak jobstreet is the best application,jobstreet aplikasi terbaik menemaniku meniti merintis karir mengurangi hormat terima kasih sebesarbesarnya jobstreet is the best application,"['jobstreet', 'aplikasi', 'terbaik', 'menemaniku', 'meniti', 'merintis', 'karir', 'mengurangi', 'hormat', 'terima', 'kasih', 'sebesarbesarnya', 'jobstreet', 'is', 'the', 'best', 'application']",jobstreet aplikasi baik teman titi rintis karir kurang hormat terima kasih sebesarbesarnya jobstreet is the best application
Pengguna Google,1,2024-10-30 17:34:34,apk penipuan ga terjamin,apk penipuan ga terjamin,apk penipuan ga terjamin,"['apk', 'penipuan', 'ga', 'terjamin']",apk tipu ga jamin
Pengguna Google,5,2024-10-30 07:17:16,"Pengalaman saya bekerja di bidang purniture perna di bagian sopa,sepringbed,minimalis sebagai sales marketing",pengalaman saya bekerja di bidang purniture perna di bagian sopasepringbedminimalis sebagai sales marketing,pengalaman bidang purniture perna sopasepringbedminimalis sales marketing,"['pengalaman', 'bidang', 'purniture', 'perna', 'sopasepringbedminimalis', 'sales', 'marketing']",alam bidang purniture perna sopasepringbedminimalis sales marketing
Pengguna Google,4,2024-10-30 00:24:45,"Saran, tolong ditambah opsi filter rentang pengalaman.",saran tolong ditambah opsi filter rentang pengalaman,saran tolong ditambah opsi filter rentang pengalaman,"['saran', 'tolong', 'ditambah', 'opsi', 'filter', 'rentang', 'pengalaman']",saran tolong tambah opsi filter rentang alam
Pengguna Google,5,2024-10-29 23:37:33,Ok,ok,ok,['ok'],ok
Pengguna Google,1,2024-10-29 20:28:07,Aplikasi susah dipake,aplikasi susah dipake,aplikasi susah dipake,"['aplikasi', 'susah', 'dipake']",aplikasi susah dipake
Pengguna Google,5,2024-10-29 15:07:13,Saya minta tolong infonya yg akurat dan terpercaya masalah informasi lowongan pekerjaan supir di perusahaan Pekanbaru Riau cukup terima kasih atas infonya yg selama ini semoga bermanfaat dan sukses selalu,saya minta tolong infonya yg akurat dan terpercaya masalah informasi lowongan pekerjaan supir di perusahaan pekanbaru riau cukup terima kasih atas infonya yg selama ini semoga bermanfaat dan sukses selalu,tolong infonya yg akurat terpercaya informasi lowongan pekerjaan supir perusahaan pekanbaru riau terima kasih infonya yg semoga bermanfaat sukses,"['tolong', 'infonya', 'yg', 'akurat', 'terpercaya', 'informasi', 'lowongan', 'pekerjaan', 'supir', 'perusahaan', 'pekanbaru', 'riau', 'terima', 'kasih', 'infonya', 'yg', 'semoga', 'bermanfaat', 'sukses']",tolong info yg akurat percaya informasi lowong kerja supir usaha pekanbaru riau terima kasih info yg moga manfaat sukses
Pengguna Google,5,2024-10-29 14:40:51,rekomendasi,rekomendasi,rekomendasi,['rekomendasi'],rekomendasi
Pengguna Google,1,2024-10-29 14:14:51,"APLIKASI PENCARI KERJA KUALITAS BUSUK, SUDAH LAMAR 2 TAHUN PAKAI APLIKASI INI, TANPA ADA SATUPUN YG DI PANGGIL PROSES WAWANCARA, CUMA NGABISIN KUOTA, HABISIN WAKTU SCROL DAN ISI FORMULIR LOWKER",aplikasi pencari kerja kualitas busuk sudah lamar 2 tahun pakai aplikasi ini tanpa ada satupun yg di panggil proses wawancara cuma ngabisin kuota habisin waktu scrol dan isi formulir lowker,aplikasi pencari kerja kualitas busuk lamar 2 pakai aplikasi satupun yg panggil proses wawancara ngabisin kuota habisin scrol isi formulir lowker,"['aplikasi', 'pencari', 'kerja', 'kualitas', 'busuk', 'lamar', '2', 'pakai', 'aplikasi', 'satupun', 'yg', 'panggil', 'proses', 'wawancara', 'ngabisin', 'kuota', 'habisin', 'scrol', 'isi', 'formulir', 'lowker']",aplikasi cari kerja kualitas busuk lamar 2 pakai aplikasi satu yg panggil proses wawancara ngabisin kuota habisin scrol isi formulir lowker
Pengguna Google,1,2024-10-29 10:12:16,"Untuk developer mohon perbaiki apk nya, Saya sudah berusaha login dan setelah memasuki email tidak bisa di klik selanjutnya, aplikasi gak jelas.",untuk developer mohon perbaiki apk nya saya sudah berusaha login dan setelah memasuki email tidak bisa di klik selanjutnya aplikasi gak jelas,developer mohon perbaiki apk nya berusaha login memasuki email klik aplikasi gak,"['developer', 'mohon', 'perbaiki', 'apk', 'nya', 'berusaha', 'login', 'memasuki', 'email', 'klik', 'aplikasi', 'gak']",developer mohon baik apk nya usaha login pasuk email klik aplikasi gak
Pengguna Google,5,2024-10-29 07:09:21,The best,the best,the best,"['the', 'best']",the best
Pengguna Google,5,2024-10-28 17:28:38,Good,good,good,['good'],good
Pengguna Google,1,2024-10-28 12:06:57,"Jangan mau install ni aplikasi karena engga terlalu bantu banget , mending lu cr lewat web official perusahaan nya aja soalnya ni app database lu bisa bocor bakal kena spam wa dr orang lain yang nawarin kerjaan online yg GK jelas. Tolong buat developer nya kok bisa database pelamar bocor? Kecewa",jangan mau install ni aplikasi karena engga terlalu bantu banget  mending lu cr lewat web official perusahaan nya aja soalnya ni app database lu bisa bocor bakal kena spam wa dr orang lain yang nawarin kerjaan online yg gk jelas tolong buat developer nya kok bisa database pelamar bocor kecewa,install ni aplikasi engga bantu banget mending lu cr web official perusahaan nya aja ni app database lu bocor kena spam wa dr orang nawarin kerjaan online yg gk tolong developer nya database pelamar bocor kecewa,"['install', 'ni', 'aplikasi', 'engga', 'bantu', 'banget', 'mending', 'lu', 'cr', 'web', 'official', 'perusahaan', 'nya', 'aja', 'ni', 'app', 'database', 'lu', 'bocor', 'kena', 'spam', 'wa', 'dr', 'orang', 'nawarin', 'kerjaan', 'online', 'yg', 'gk', 'tolong', 'developer', 'nya', 'database', 'pelamar', 'bocor', 'kecewa']",install ni aplikasi engga bantu banget mending lu cr web official usaha nya aja ni app database lu bocor kena spam wa dr orang nawarin kerja online yg gk tolong developer nya database lamar bocor kecewa
Pengguna Google,1,2024-10-28 11:35:11,Sulit untuk login padahal sudah buat akun. Username sama password sama tpi tdk bisa login mohon di evaluasi,sulit untuk login padahal sudah buat akun username sama password sama tpi tdk bisa login mohon di evaluasi,sulit login akun username password tpi tdk login mohon evaluasi,"['sulit', 'login', 'akun', 'username', 'password', 'tpi', 'tdk', 'login', 'mohon', 'evaluasi']",sulit login akun username password tpi tdk login mohon evaluasi
Pengguna Google,5,2024-10-28 10:07:30,Sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,1,2024-10-27 12:32:48,"Baca ya developer jobstreet! Kenapa apk logout tiba2? Saya udh coba kembali login lewat Facebook, baik lwt Chrome di laptop / Chrome di android BISA LOGIN. Tapi kenapa GAK BISA LOGIN lewat Facebook di APK nya? Udh klik ""lanjutkan sebagai Dewa Gede"" tapi malah muncul ""maaf ada kesalahan"" Perbaiki dong aplikasinya! Masa harus bikin akun lagi pake email lain?",baca ya developer jobstreet kenapa apk logout tiba2 saya udh coba kembali login lewat facebook baik lwt chrome di laptop  chrome di android bisa login tapi kenapa gak bisa login lewat facebook di apk nya udh klik lanjutkan sebagai dewa gede tapi malah muncul maaf ada kesalahan perbaiki dong aplikasinya masa harus bikin akun lagi pake email lain,baca ya developer jobstreet apk logout tiba2 udh coba login facebook lwt chrome laptop chrome android login gak login facebook apk nya udh klik lanjutkan dewa gede muncul maaf kesalahan perbaiki aplikasinya bikin akun pake email,"['baca', 'ya', 'developer', 'jobstreet', 'apk', 'logout', 'tiba2', 'udh', 'coba', 'login', 'facebook', 'lwt', 'chrome', 'laptop', 'chrome', 'android', 'login', 'gak', 'login', 'facebook', 'apk', 'nya', 'udh', 'klik', 'lanjutkan', 'dewa', 'gede', 'muncul', 'maaf', 'kesalahan', 'perbaiki', 'aplikasinya', 'bikin', 'akun', 'pake', 'email']",baca ya developer jobstreet apk logout tiba2 udh coba login facebook lwt chrome laptop chrome android login gak login facebook apk nya udh klik lanjut dewa gede muncul maaf salah baik aplikasi bikin akun pake email
Pengguna Google,3,2024-10-26 18:58:26,Nice,nice,nice,['nice'],nice
Pengguna Google,1,2024-10-26 17:06:45,"Tolol mau sign in, malah diarahin ke web",tolol mau sign in malah diarahin ke web,tolol sign in diarahin web,"['tolol', 'sign', 'in', 'diarahin', 'web']",tolol sign in diarahin web
Pengguna Google,2,2024-10-26 13:42:24,"banyak loker palsu, entah bagaimana sistem verikasi di jobstreet masih banyak penipuan. developer hanya mengandalkan sistem report bukan razia loker palsu.",banyak loker palsu entah bagaimana sistem verikasi di jobstreet masih banyak penipuan developer hanya mengandalkan sistem report bukan razia loker palsu,loker palsu sistem verikasi jobstreet penipuan developer mengandalkan sistem report razia loker palsu,"['loker', 'palsu', 'sistem', 'verikasi', 'jobstreet', 'penipuan', 'developer', 'mengandalkan', 'sistem', 'report', 'razia', 'loker', 'palsu']",loker palsu sistem verikasi jobstreet tipu developer andal sistem report razia loker palsu
Pengguna Google,1,2024-10-25 22:11:54,gara' apk ini gw ketipu,gara apk ini gw ketipu,gara apk gw ketipu,"['gara', 'apk', 'gw', 'ketipu']",gara apk gw tipu
Pengguna Google,5,2024-10-25 17:49:15,Semoga ponakan dapat kerjaan,semoga ponakan dapat kerjaan,semoga ponakan kerjaan,"['semoga', 'ponakan', 'kerjaan']",moga ponakan kerja
Pengguna Google,1,2024-10-24 17:25:49,"Banyak sekali lowongan kerja palsu, seperti menuliskan benefit yang tidak masuk akal, dan tempat interview rata2 kebanyakan di ruko² tidak jelas, kasian terhadap fresh graduate yang masih awam, tolong di perketat lagi untuk pihak aplikasi.",banyak sekali lowongan kerja palsu seperti menuliskan benefit yang tidak masuk akal dan tempat interview rata2 kebanyakan di ruko tidak jelas kasian terhadap fresh graduate yang masih awam tolong di perketat lagi untuk pihak aplikasi,lowongan kerja palsu menuliskan benefit masuk akal interview rata2 kebanyakan ruko kasian fresh graduate awam tolong perketat aplikasi,"['lowongan', 'kerja', 'palsu', 'menuliskan', 'benefit', 'masuk', 'akal', 'interview', 'rata2', 'kebanyakan', 'ruko', 'kasian', 'fresh', 'graduate', 'awam', 'tolong', 'perketat', 'aplikasi']",lowong kerja palsu tulis benefit masuk akal interview rata2 banyak ruko kasi fresh graduate awam tolong ketat aplikasi
Pengguna Google,5,2024-10-24 12:49:36,Good...,good,good,['good'],good
Pengguna Google,2,2024-10-24 10:42:43,Isi profilnya terlalu sulit dan tidak ada untuk lulusan,isi profilnya terlalu sulit dan tidak ada untuk lulusan,isi profilnya sulit lulusan,"['isi', 'profilnya', 'sulit', 'lulusan']",isi profil sulit lulus
Pengguna Google,5,2024-10-24 07:50:06,"terimakasih atas aplikasinya,teknik pertanian padi hasilnya memuaskan,,untuk seluruh rakyat petani padi,,harap dipercepat,,aku yg punya teknik itu,,siap mengajarkan teknik itu dengan waktu singkat,,_+,biarpun anggaran yg cukup besar yg hanya satu kali,,harap dierbandinggkan,dengan hasilnya,,2/25/2500,sampai,2/75/7500,,investasi bukan uang tapi mirip uang,,",terimakasih atas aplikasinyateknik pertanian padi hasilnya memuaskanuntuk seluruh rakyat petani padiharap dipercepataku yg punya teknik itusiap mengajarkan teknik itu dengan waktu singkatbiarpun anggaran yg cukup besar yg hanya satu kaliharap dierbandinggkandengan hasilnya2252500sampai2757500investasi bukan uang tapi mirip uang,terimakasih aplikasinyateknik pertanian padi hasilnya memuaskanuntuk rakyat petani padiharap dipercepataku yg teknik itusiap mengajarkan teknik singkatbiarpun anggaran yg yg kaliharap dierbandinggkandengan hasilnya2252500sampai2757500investasi uang uang,"['terimakasih', 'aplikasinyateknik', 'pertanian', 'padi', 'hasilnya', 'memuaskanuntuk', 'rakyat', 'petani', 'padiharap', 'dipercepataku', 'yg', 'teknik', 'itusiap', 'mengajarkan', 'teknik', 'singkatbiarpun', 'anggaran', 'yg', 'yg', 'kaliharap', 'dierbandinggkandengan', 'hasilnya2252500sampai2757500investasi', 'uang', 'uang']",terimakasih aplikasinyateknik tani padi hasil memuaskanuntuk rakyat tani padiharap dipercepataku yg teknik itusiap ajar teknik singkatbiarpun anggar yg yg kaliharap dierbandinggkandengan hasilnya2252500sampai2757500investasi uang uang
Pengguna Google,1,2024-10-23 21:42:20,"Sudah melamar kerja sana sini di jobstreet ga ada kejelasan waktu diterima atau tidaknya, sudah tiga minggu lebih saya tunggu informasi kelanjutan 😌🙏",sudah melamar kerja sana sini di jobstreet ga ada kejelasan waktu diterima atau tidaknya sudah tiga minggu lebih saya tunggu informasi kelanjutan ,melamar kerja jobstreet ga kejelasan diterima tidaknya minggu tunggu informasi kelanjutan,"['melamar', 'kerja', 'jobstreet', 'ga', 'kejelasan', 'diterima', 'tidaknya', 'minggu', 'tunggu', 'informasi', 'kelanjutan']",lamar kerja jobstreet ga jelas terima tidak minggu tunggu informasi lanjut
Pengguna Google,1,2024-10-23 13:14:15,Sejauh pakai apk ini untuk melamar kerja belum pernah dapat panggilan 😭😭,sejauh pakai apk ini untuk melamar kerja belum pernah dapat panggilan ,pakai apk melamar kerja panggilan,"['pakai', 'apk', 'melamar', 'kerja', 'panggilan']",pakai apk lamar kerja panggil
Pengguna Google,5,2024-10-23 09:05:10,"Apply nya gampang, tapi tolong dong difilter lagi, masa lebih banyak lowongan penipuan, palsu dll. Kasian untuk para pencari kerja.",apply nya gampang tapi tolong dong difilter lagi masa lebih banyak lowongan penipuan palsu dll kasian untuk para pencari kerja,apply nya gampang tolong difilter lowongan penipuan palsu dll kasian pencari kerja,"['apply', 'nya', 'gampang', 'tolong', 'difilter', 'lowongan', 'penipuan', 'palsu', 'dll', 'kasian', 'pencari', 'kerja']",apply nya gampang tolong filter lowong tipu palsu dll kasi cari kerja
Pengguna Google,1,2024-10-23 08:59:25,"Masukin lamaran 53 perusahaan satupun blom ada yg dipanggil, jgn2 fiktif smua....",masukin lamaran 53 perusahaan satupun blom ada yg dipanggil jgn2 fiktif smua,masukin lamaran 53 perusahaan satupun blom yg dipanggil jgn2 fiktif smua,"['masukin', 'lamaran', '53', 'perusahaan', 'satupun', 'blom', 'yg', 'dipanggil', 'jgn2', 'fiktif', 'smua']",masukin lamar 53 usaha satu blom yg panggil jgn2 fiktif smua
Pengguna Google,5,2024-10-23 08:06:15,Sangat membantu buat para pejuang para pencari kerja..terimakasih jobstreet..,sangat membantu buat para pejuang para pencari kerjaterimakasih jobstreet,membantu pejuang pencari kerjaterimakasih jobstreet,"['membantu', 'pejuang', 'pencari', 'kerjaterimakasih', 'jobstreet']",bantu juang cari kerjaterimakasih jobstreet
Pengguna Google,5,2024-10-22 09:14:46,"Ok, skrg Min, Terima kasih",ok skrg min terima kasih,ok skrg min terima kasih,"['ok', 'skrg', 'min', 'terima', 'kasih']",ok skrg min terima kasih
Pengguna Google,1,2024-10-21 18:32:35,Ketika masuk D jobstreet express pas ngisi alamat tiap hari muter terus. Gimana mau ngelamar. Jobstreet sekarang ga seperti dulu,ketika masuk d jobstreet express pas ngisi alamat tiap hari muter terus gimana mau ngelamar jobstreet sekarang ga seperti dulu,masuk d jobstreet express pas ngisi alamat muter gimana ngelamar jobstreet ga,"['masuk', 'd', 'jobstreet', 'express', 'pas', 'ngisi', 'alamat', 'muter', 'gimana', 'ngelamar', 'jobstreet', 'ga']",masuk d jobstreet express pas ngisi alamat muter gimana ngelamar jobstreet ga
Pengguna Google,5,2024-10-21 16:52:39,Membantu,membantu,membantu,['membantu'],bantu
Pengguna Google,1,2024-10-21 09:00:06,"Banyak loker bodong hati²,terus di pencarian juga suka gak relevan sama yg kita ketik",banyak loker bodong hatiterus di pencarian juga suka gak relevan sama yg kita ketik,loker bodong hatiterus pencarian suka gak relevan yg ketik,"['loker', 'bodong', 'hatiterus', 'pencarian', 'suka', 'gak', 'relevan', 'yg', 'ketik']",loker bodong hatiterus cari suka gak relevan yg ketik
Pengguna Google,1,2024-10-21 06:40:01,Banyak loker fiktif. Anonim. Penipuan. Kasian pelamar yang tidak tahu. Lebih diperhatikan selektif dalam menyaring lowongan pekerjaan.,banyak loker fiktif anonim penipuan kasian pelamar yang tidak tahu lebih diperhatikan selektif dalam menyaring lowongan pekerjaan,loker fiktif anonim penipuan kasian pelamar diperhatikan selektif menyaring lowongan pekerjaan,"['loker', 'fiktif', 'anonim', 'penipuan', 'kasian', 'pelamar', 'diperhatikan', 'selektif', 'menyaring', 'lowongan', 'pekerjaan']",loker fiktif anonim tipu kasi lamar perhati selektif nyaring lowong kerja
Pengguna Google,5,2024-10-20 22:42:11,Ok,ok,ok,['ok'],ok
Pengguna Google,3,2024-10-20 20:33:51,"gmn sih katanya terpercaya, tapi gua sering bgt dapet panggilan palsu, tolong dong lebih perketan lagi keamanannya, jangan asal masukin jobs yg gak jelas asalnya, di iklanya bisa bgt bilang terpercaya tapi apaan, loker penipuan masih bejibun bos",gmn sih katanya terpercaya tapi gua sering bgt dapet panggilan palsu tolong dong lebih perketan lagi keamanannya jangan asal masukin jobs yg gak jelas asalnya di iklanya bisa bgt bilang terpercaya tapi apaan loker penipuan masih bejibun bos,gmn sih terpercaya gua bgt dapet panggilan palsu tolong perketan keamanannya masukin jobs yg gak asalnya iklanya bgt bilang terpercaya loker penipuan bejibun bos,"['gmn', 'sih', 'terpercaya', 'gua', 'bgt', 'dapet', 'panggilan', 'palsu', 'tolong', 'perketan', 'keamanannya', 'masukin', 'jobs', 'yg', 'gak', 'asalnya', 'iklanya', 'bgt', 'bilang', 'terpercaya', 'loker', 'penipuan', 'bejibun', 'bos']",gmn sih percaya gua bgt dapet panggil palsu tolong ketan aman masukin jobs yg gak asal iklanya bgt bilang percaya loker tipu bejibun bos
Pengguna Google,1,2024-10-20 17:35:52,"Gila, aplikasi gak jelas, susah dapet hasil positif tiap apply lamaran, sekalinya dapet lokasinya kok di ruko bukan perusahaan terkait",gila aplikasi gak jelas susah dapet hasil positif tiap apply lamaran sekalinya dapet lokasinya kok di ruko bukan perusahaan terkait,gila aplikasi gak susah dapet hasil positif apply lamaran sekalinya dapet lokasinya ruko perusahaan terkait,"['gila', 'aplikasi', 'gak', 'susah', 'dapet', 'hasil', 'positif', 'apply', 'lamaran', 'sekalinya', 'dapet', 'lokasinya', 'ruko', 'perusahaan', 'terkait']",gila aplikasi gak susah dapet hasil positif apply lamar sekali dapet lokasi ruko usaha kait
