userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,1,2024-05-22 15:03:06,"DEPOSIT DIPROSES SECEPAT KILAT , SUDAH URUSAN WD 1X24 JAM DI TUNGGU GAK MASUK"" JUGA BUKANN MAIN APLIKASI INI",deposit diproses secepat kilat  sudah urusan wd 1x24 jam di tunggu gak masuk juga bukann main aplikasi ini,deposit diproses secepat kilat urusan wd 1x24 jam tunggu gak masuk bukann main aplikasi,"['deposit', 'diproses', 'secepat', 'kilat', 'urusan', 'wd', '1x24', 'jam', 'tunggu', 'gak', 'masuk', 'bukann', 'main', 'aplikasi']",deposit proses cepat kilat urus wd 1x24 jam tunggu gak masuk bukann main aplikasi,negatif,positif,negatif
Pengguna Google,5,2024-05-22 13:12:54,"Aplikasi nya sangat bagus dan mudah di mengerti, Tolong pertahankan, saran aja sih biar ada fitur stop Los atau take profit itu aja 🙏😁",aplikasi nya sangat bagus dan mudah di mengerti tolong pertahankan saran aja sih biar ada fitur stop los atau take profit itu aja ,aplikasi nya bagus mudah mengerti tolong pertahankan saran aja sih biar fitur stop los take profit aja,"['aplikasi', 'nya', 'bagus', 'mudah', 'mengerti', 'tolong', 'pertahankan', 'saran', 'aja', 'sih', 'biar', 'fitur', 'stop', 'los', 'take', 'profit', 'aja']",aplikasi nya bagus mudah erti tolong tahan saran aja sih biar fitur stop los take profit aja,positif,positif,positif
Pengguna Google,1,2024-05-22 02:35:25,Aplikasi asuuuuu.........,aplikasi asuuuuu,aplikasi asuuuuu,"['aplikasi', 'asuuuuu']",aplikasi asuuuuu,negatif,positif,negatif
Pengguna Google,5,2024-05-21 20:17:17,good the good,good the good,good the good,"['good', 'the', 'good']",good the good,positif,positif,positif
Pengguna Google,5,2024-05-21 18:12:42,ok,ok,ok,['ok'],ok,positif,positif,positif
Pengguna Google,5,2024-05-21 06:04:18,mantul,mantul,mantul,['mantul'],mantul,positif,positif,positif
Pengguna Google,1,2024-05-20 20:07:43,"Untuk koin baru masih belum bisa limit order, Tp klw order kudu saat itu jg, ngikutin harga pasar, Ya kali kita di suruh liattin chart n harga terus, Lalu ada koin baru dan koin lama yg belum bisa nerima koin dan ngirim koin di jaringan koin tersebut Lah pie,kudu pie, Ayolah benerin di permudah,jangan kayak yg sebelah",untuk koin baru masih belum bisa limit order tp klw order kudu saat itu jg ngikutin harga pasar ya kali kita di suruh liattin chart n harga terus lalu ada koin baru dan koin lama yg belum bisa nerima koin dan ngirim koin di jaringan koin tersebut lah piekudu pie ayolah benerin di permudahjangan kayak yg sebelah,koin limit order tp klw order kudu jg ngikutin harga pasar ya kali suruh liattin chart n harga koin koin yg nerima koin ngirim koin jaringan koin piekudu pie ayolah benerin permudahjangan kayak yg sebelah,"['koin', 'limit', 'order', 'tp', 'klw', 'order', 'kudu', 'jg', 'ngikutin', 'harga', 'pasar', 'ya', 'kali', 'suruh', 'liattin', 'chart', 'n', 'harga', 'koin', 'koin', 'yg', 'nerima', 'koin', 'ngirim', 'koin', 'jaringan', 'koin', 'piekudu', 'pie', 'ayolah', 'benerin', 'permudahjangan', 'kayak', 'yg', 'sebelah']",koin limit order tp klw order kudu jg ngikutin harga pasar ya kali suruh liattin chart n harga koin koin yg nerima koin ngirim koin jaring koin piekudu pie ayo benerin permudahjangan kayak yg belah,negatif,positif,negatif
Pengguna Google,5,2024-05-20 19:52:24,Reku keren dan luar biasa sangat bagus dan sangat nyaman memiliki Reku trimksih Reku pokoknya jooosss tenan dan sangat mantap dan luar biasa,reku keren dan luar biasa sangat bagus dan sangat nyaman memiliki reku trimksih reku pokoknya jooosss tenan dan sangat mantap dan luar biasa,reku keren bagus nyaman memiliki reku trimksih reku pokoknya jooosss tenan mantap,"['reku', 'keren', 'bagus', 'nyaman', 'memiliki', 'reku', 'trimksih', 'reku', 'pokoknya', 'jooosss', 'tenan', 'mantap']",reku keren bagus nyaman milik reku trimksih reku pokok jooosss tenan mantap,positif,positif,positif
Pengguna Google,5,2024-05-20 18:46:16,biasaja,biasaja,biasaja,['biasaja'],biasaja,positif,positif,positif
Pengguna Google,2,2024-05-20 02:56:07,saya Coba dulu kau memang trending nya membayar 100 bintang kan saya lasih,saya coba dulu kau memang trending nya membayar 100 bintang kan saya lasih,coba kau trending nya membayar 100 bintang lasih,"['coba', 'kau', 'trending', 'nya', 'membayar', '100', 'bintang', 'lasih']",coba kau trending nya bayar 100 bintang lasih,negatif,positif,negatif
Pengguna Google,5,2024-05-19 15:37:15,Bagus banget.,bagus banget,bagus banget,"['bagus', 'banget']",bagus banget,positif,positif,positif
Pengguna Google,5,2024-05-19 14:37:36,Baik,baik,,[],,positif,positif,positif
Pengguna Google,5,2024-05-17 20:20:18,Ok bagus,ok bagus,ok bagus,"['ok', 'bagus']",ok bagus,positif,positif,positif
Pengguna Google,5,2024-05-17 11:09:52,kasih surprise dong...,kasih surprise dong,kasih surprise,"['kasih', 'surprise']",kasih surprise,positif,positif,positif
Pengguna Google,1,2024-05-17 09:53:44,Apasi kede otpnya ga d kirim Mulu malah nunggu 5 10 menit gimana mau inves kalo gada saldo,apasi kede otpnya ga d kirim mulu malah nunggu 5 10 menit gimana mau inves kalo gada saldo,apasi kede otpnya ga d kirim mulu nunggu 5 10 menit gimana inves kalo gada saldo,"['apasi', 'kede', 'otpnya', 'ga', 'd', 'kirim', 'mulu', 'nunggu', '5', '10', 'menit', 'gimana', 'inves', 'kalo', 'gada', 'saldo']",apas kede otpnya ga d kirim mulu nunggu 5 10 menit gimana inves kalo gada saldo,negatif,negatif,negatif
Pengguna Google,5,2024-05-15 22:27:13,good aman nyaman mudah dan praktis udah terpercaya pelayanan oke aset lengkap,good aman nyaman mudah dan praktis udah terpercaya pelayanan oke aset lengkap,good aman nyaman mudah praktis udah terpercaya pelayanan oke aset lengkap,"['good', 'aman', 'nyaman', 'mudah', 'praktis', 'udah', 'terpercaya', 'pelayanan', 'oke', 'aset', 'lengkap']",good aman nyaman mudah praktis udah percaya layan oke aset lengkap,positif,positif,positif
Pengguna Google,2,2024-05-15 20:26:44,"Pas beli harganya turun, Di jual harganya naik, apa ini sudah di seting ya.",pas beli harganya turun di jual harganya naik apa ini sudah di seting ya,pas beli harganya turun jual harganya seting ya,"['pas', 'beli', 'harganya', 'turun', 'jual', 'harganya', 'seting', 'ya']",pas beli harga turun jual harga ting ya,negatif,positif,negatif
Pengguna Google,5,2024-05-15 03:12:37,semoga sukses selalu,semoga sukses selalu,semoga sukses,"['semoga', 'sukses']",moga sukses,positif,positif,positif
Pengguna Google,5,2024-05-14 22:20:12,First time,first time,first time,"['first', 'time']",first time,positif,positif,positif
Pengguna Google,5,2024-05-14 21:17:14,masih belajar,masih belajar,belajar,['belajar'],ajar,positif,positif,positif
Pengguna Google,1,2024-05-14 18:52:35,Rugi invest di sini beli kena charge mau narik kena lgi 6500 di tambah biaya sms 750 rugi pokok nya auto hapus....👎,rugi invest di sini beli kena charge mau narik kena lgi 6500 di tambah biaya sms 750 rugi pokok nya auto hapus,rugi invest beli kena charge narik kena lgi 6500 biaya sms 750 rugi pokok nya auto hapus,"['rugi', 'invest', 'beli', 'kena', 'charge', 'narik', 'kena', 'lgi', '6500', 'biaya', 'sms', '750', 'rugi', 'pokok', 'nya', 'auto', 'hapus']",rugi invest beli kena charge narik kena lgi 6500 biaya sms 750 rugi pokok nya auto hapus,negatif,negatif,negatif
Pengguna Google,1,2024-05-14 16:25:34,Selamat,selamat,selamat,['selamat'],selamat,negatif,positif,negatif
Pengguna Google,5,2024-05-14 16:08:40,Baguss untuk desain aplikasinya tpi semoga aja di improve lagi soalnya di hp saya terdapat kendala terkadang terjadi frezee/hang sehingga harus keluar aplikasi,baguss untuk desain aplikasinya tpi semoga aja di improve lagi soalnya di hp saya terdapat kendala terkadang terjadi frezeehang sehingga harus keluar aplikasi,baguss desain aplikasinya tpi semoga aja improve hp kendala terkadang frezeehang aplikasi,"['baguss', 'desain', 'aplikasinya', 'tpi', 'semoga', 'aja', 'improve', 'hp', 'kendala', 'terkadang', 'frezeehang', 'aplikasi']",baguss desain aplikasi tpi moga aja improve hp kendala terkadang frezeehang aplikasi,positif,positif,positif
Pengguna Google,5,2024-05-13 14:59:52,Semoga dengan Reku aku bisa kaya raya,semoga dengan reku aku bisa kaya raya,semoga reku kaya raya,"['semoga', 'reku', 'kaya', 'raya']",moga reku kaya raya,positif,positif,positif
Pengguna Google,2,2024-05-13 10:44:05,"Setelah di update aplikasi Reku berjalan lemot, tolong diperbaiki",setelah di update aplikasi reku berjalan lemot tolong diperbaiki,update aplikasi reku berjalan lemot tolong diperbaiki,"['update', 'aplikasi', 'reku', 'berjalan', 'lemot', 'tolong', 'diperbaiki']",update aplikasi reku jalan lot tolong baik,negatif,positif,positif
Pengguna Google,5,2024-05-13 04:38:26,Bagus sekali,bagus sekali,bagus,['bagus'],bagus,positif,positif,positif
Pengguna Google,5,2024-05-12 19:51:49,"Referral....adi1114 Aman mudah untuk ganti"" no.yg hilang",referraladi1114 aman mudah untuk ganti noyg hilang,referraladi1114 aman mudah ganti noyg hilang,"['referraladi1114', 'aman', 'mudah', 'ganti', 'noyg', 'hilang']",referraladi1114 aman mudah ganti noyg hilang,positif,positif,positif
Pengguna Google,4,2024-05-11 21:52:54,"Sebagai masukan, fitur portofolio nya lemot, mohon ditingkatkan kembali agar lebih nyaman,",sebagai masukan fitur portofolio nya lemot mohon ditingkatkan kembali agar lebih nyaman,masukan fitur portofolio nya lemot mohon ditingkatkan nyaman,"['masukan', 'fitur', 'portofolio', 'nya', 'lemot', 'mohon', 'ditingkatkan', 'nyaman']",masuk fitur portofolio nya lot mohon tingkat nyaman,positif,positif,positif
Pengguna Google,5,2024-05-11 20:24:36,baik,baik,,[],,positif,positif,positif
Pengguna Google,5,2024-05-11 18:04:06,ok,ok,ok,['ok'],ok,positif,positif,positif
Pengguna Google,5,2024-05-11 17:00:29,mantap,mantap,mantap,['mantap'],mantap,positif,positif,positif
Pengguna Google,5,2024-05-11 12:23:26,top,top,top,['top'],top,positif,positif,positif
Pengguna Google,4,2024-05-11 12:11:11,aplikasi ringan,aplikasi ringan,aplikasi ringan,"['aplikasi', 'ringan']",aplikasi ringan,positif,positif,positif
Pengguna Google,5,2024-05-11 10:59:50,Mudah mudahan aman,mudah mudahan aman,mudah mudahan aman,"['mudah', 'mudahan', 'aman']",mudah mudah aman,positif,positif,positif
Pengguna Google,1,2024-05-11 00:12:49,"Payah,komisi referral tidak di berikan",payahkomisi referral tidak di berikan,payahkomisi referral,"['payahkomisi', 'referral']",payahkomisi referral,negatif,positif,negatif
Pengguna Google,5,2024-05-10 20:24:21,bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif
Pengguna Google,5,2024-05-10 17:46:56,mantap banget,mantap banget,mantap banget,"['mantap', 'banget']",mantap banget,positif,positif,positif
Pengguna Google,5,2024-05-09 11:57:51,"di apk REKU saya rasa pengunaanya simpel, semua transaksi lancar aman terkendali saya menyukainya",di apk reku saya rasa pengunaanya simpel semua transaksi lancar aman terkendali saya menyukainya,apk reku pengunaanya simpel transaksi lancar aman terkendali menyukainya,"['apk', 'reku', 'pengunaanya', 'simpel', 'transaksi', 'lancar', 'aman', 'terkendali', 'menyukainya']",apk reku pengunaanya simpel transaksi lancar aman kendali suka,positif,positif,positif
Pengguna Google,5,2024-05-07 17:54:09,good,good,good,['good'],good,positif,positif,positif
Pengguna Google,4,2024-05-07 09:25:26,Udah gak di persulit lg mau login Tapi mau jual harga market yg lg jln kok ausah ya gak langsung Hmmm harusnya kalo harga marketnya sgtu trus jual sgitu ya harusnya otomatis kejual dong Ini mah gak ngerti deh,udah gak di persulit lg mau login tapi mau jual harga market yg lg jln kok ausah ya gak langsung hmmm harusnya kalo harga marketnya sgtu trus jual sgitu ya harusnya otomatis kejual dong ini mah gak ngerti deh,udah gak persulit lg login jual harga market yg lg jln ausah ya gak langsung hmmm kalo harga marketnya sgtu trus jual sgitu ya otomatis kejual mah gak ngerti deh,"['udah', 'gak', 'persulit', 'lg', 'login', 'jual', 'harga', 'market', 'yg', 'lg', 'jln', 'ausah', 'ya', 'gak', 'langsung', 'hmmm', 'kalo', 'harga', 'marketnya', 'sgtu', 'trus', 'jual', 'sgitu', 'ya', 'otomatis', 'kejual', 'mah', 'gak', 'ngerti', 'deh']",udah gak sulit lg login jual harga market yg lg jln ausah ya gak langsung hmmm kalo harga marketnya sgtu trus jual sgitu ya otomatis jual mah gak ngerti deh,positif,positif,positif
Pengguna Google,5,2024-05-05 21:28:58,"Reku tambah keren sekarang tampilan portofolionya, cocok banget buat pemula kayak saya.",reku tambah keren sekarang tampilan portofolionya cocok banget buat pemula kayak saya,reku keren tampilan portofolionya cocok banget pemula kayak,"['reku', 'keren', 'tampilan', 'portofolionya', 'cocok', 'banget', 'pemula', 'kayak']",reku keren tampil portofolio cocok banget mula kayak,positif,positif,positif
Pengguna Google,2,2024-05-05 10:56:24,done,done,done,['done'],done,negatif,positif,negatif
Pengguna Google,5,2024-05-05 10:52:28,nice,nice,nice,['nice'],nice,positif,positif,positif
Pengguna Google,5,2024-05-04 18:28:39,bagus untuk pemula seperti saya,bagus untuk pemula seperti saya,bagus pemula,"['bagus', 'pemula']",bagus mula,positif,positif,positif
Pengguna Google,5,2024-05-04 10:59:21,"UI/UX nya sangat nyaman, masalah koin nya sedikit bagi saya tidak masalah karena untuk invest koin bitcoin/Eth/USDT saja. Mungkin harapannya untuk deposit disediakan QRIS.",uiux nya sangat nyaman masalah koin nya sedikit bagi saya tidak masalah karena untuk invest koin bitcoinethusdt saja mungkin harapannya untuk deposit disediakan qris,uiux nya nyaman koin nya invest koin bitcoinethusdt harapannya deposit disediakan qris,"['uiux', 'nya', 'nyaman', 'koin', 'nya', 'invest', 'koin', 'bitcoinethusdt', 'harapannya', 'deposit', 'disediakan', 'qris']",uiux nya nyaman koin nya invest koin bitcoinethusdt harap deposit sedia qris,positif,positif,positif
Pengguna Google,5,2024-05-03 11:26:24,dari pertama rekeningku sangat rokomended Kren tidak susah deposit maupun widrawal mantap tanpa ribet sampai sekarang pokok y amazing you rekeningku 😘👍🏻👍🏻👍🏻,dari pertama rekeningku sangat rokomended kren tidak susah deposit maupun widrawal mantap tanpa ribet sampai sekarang pokok y amazing you rekeningku ,rekeningku rokomended kren susah deposit widrawal mantap ribet pokok y amazing you rekeningku,"['rekeningku', 'rokomended', 'kren', 'susah', 'deposit', 'widrawal', 'mantap', 'ribet', 'pokok', 'y', 'amazing', 'you', 'rekeningku']",rekening rokomended kren susah deposit widrawal mantap ribet pokok y amazing you rekening,positif,positif,positif
Pengguna Google,5,2024-05-03 10:49:26,Aman dan terpercaya,aman dan terpercaya,aman terpercaya,"['aman', 'terpercaya']",aman percaya,positif,positif,positif
Pengguna Google,5,2024-05-02 22:15:05,Mantap,mantap,mantap,['mantap'],mantap,positif,positif,positif
Pengguna Google,5,2024-05-02 12:31:35,keren kali,keren kali,keren kali,"['keren', 'kali']",keren kali,positif,positif,positif
Pengguna Google,5,2024-05-01 22:01:04,Kenapa Beda Harga Ya sama Yang Di CMC..?,kenapa beda harga ya sama yang di cmc,beda harga ya cmc,"['beda', 'harga', 'ya', 'cmc']",beda harga ya cmc,positif,positif,positif
Pengguna Google,5,2024-05-01 19:32:27,platform mantab irit biaya n transaksi mudah dengan fitur yang mudah d pahami...,platform mantab irit biaya n transaksi mudah dengan fitur yang mudah d pahami,platform mantab irit biaya n transaksi mudah fitur mudah d pahami,"['platform', 'mantab', 'irit', 'biaya', 'n', 'transaksi', 'mudah', 'fitur', 'mudah', 'd', 'pahami']",platform mantab irit biaya n transaksi mudah fitur mudah d paham,positif,positif,positif
Pengguna Google,5,2024-04-30 11:49:18,semoga bermanfaat untuk semua,semoga bermanfaat untuk semua,semoga bermanfaat,"['semoga', 'bermanfaat']",moga manfaat,positif,positif,positif
Pengguna Google,5,2024-04-30 09:17:21,bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif
Pengguna Google,5,2024-04-29 18:24:58,goood,goood,goood,['goood'],goood,positif,positif,positif
Pengguna Google,1,2024-04-29 10:51:02,Aplikasi gak guna bukan saldo nambah malah berkurang awal doang profit kesananya gak mana koinnya sedikit jgn download guys rugi bakal kalian invest disini w aja nyesel ud unduh dan depo disini,aplikasi gak guna bukan saldo nambah malah berkurang awal doang profit kesananya gak mana koinnya sedikit jgn download guys rugi bakal kalian invest disini w aja nyesel ud unduh dan depo disini,aplikasi gak saldo nambah berkurang doang profit kesananya gak koinnya jgn download guys rugi invest w aja nyesel ud unduh depo,"['aplikasi', 'gak', 'saldo', 'nambah', 'berkurang', 'doang', 'profit', 'kesananya', 'gak', 'koinnya', 'jgn', 'download', 'guys', 'rugi', 'invest', 'w', 'aja', 'nyesel', 'ud', 'unduh', 'depo']",aplikasi gak saldo nambah kurang doang profit kesana gak koin jgn download guys rugi invest w aja nyesel ud unduh depo,negatif,positif,negatif
Pengguna Google,1,2024-04-29 02:33:38,Uang ku hilang kecewa dengan aplikasi ini saya tdk mau lagi pakai Reku hati hati Semua orang orang saya sdh kehilangan uang,uang ku hilang kecewa dengan aplikasi ini saya tdk mau lagi pakai reku hati hati semua orang orang saya sdh kehilangan uang,uang ku hilang kecewa aplikasi tdk pakai reku hati hati orang orang sdh kehilangan uang,"['uang', 'ku', 'hilang', 'kecewa', 'aplikasi', 'tdk', 'pakai', 'reku', 'hati', 'hati', 'orang', 'orang', 'sdh', 'kehilangan', 'uang']",uang ku hilang kecewa aplikasi tdk pakai reku hati hati orang orang sdh hilang uang,negatif,positif,negatif
Pengguna Google,1,2024-04-29 00:18:51,Aplikasi ribet...sudah verivikasi akhirnya ditolak kayak pinjoll aja...KTP sudah terbaru suruh dispendukcapil perbaiki KTP..emang nya yg ngurus KTP reku apa yha....ribet banget..gak bisa ya uninstall aja....bintang 1 aja.kebanyakan,aplikasi ribetsudah verivikasi akhirnya ditolak kayak pinjoll ajaktp sudah terbaru suruh dispendukcapil perbaiki ktpemang nya yg ngurus ktp reku apa yharibet bangetgak bisa ya uninstall ajabintang 1 ajakebanyakan,aplikasi ribetsudah verivikasi ditolak kayak pinjoll ajaktp terbaru suruh dispendukcapil perbaiki ktpemang nya yg ngurus ktp reku yharibet bangetgak ya uninstall ajabintang 1 ajakebanyakan,"['aplikasi', 'ribetsudah', 'verivikasi', 'ditolak', 'kayak', 'pinjoll', 'ajaktp', 'terbaru', 'suruh', 'dispendukcapil', 'perbaiki', 'ktpemang', 'nya', 'yg', 'ngurus', 'ktp', 'reku', 'yharibet', 'bangetgak', 'ya', 'uninstall', 'ajabintang', '1', 'ajakebanyakan']",aplikasi ribetsudah verivikasi tolak kayak pinjoll ajaktp baru suruh dispendukcapil baik ktpemang nya yg ngurus ktp reku yharibet bangetgak ya uninstall ajabintang 1 ajakebanyakan,negatif,negatif,negatif
Pengguna Google,4,2024-04-28 16:40:51,rada ribet aplikasi beda ma yg dulu,rada ribet aplikasi beda ma yg dulu,rada ribet aplikasi beda ma yg,"['rada', 'ribet', 'aplikasi', 'beda', 'ma', 'yg']",rada ribet aplikasi beda ma yg,positif,positif,positif
Pengguna Google,5,2024-04-28 15:19:17,Aq kasi 5 bintang Aplikasi yg sangat mudah dan pelayanan yg sangat baik. Trimaksih Reku,aq kasi 5 bintang aplikasi yg sangat mudah dan pelayanan yg sangat baik trimaksih reku,aq kasi 5 bintang aplikasi yg mudah pelayanan yg trimaksih reku,"['aq', 'kasi', '5', 'bintang', 'aplikasi', 'yg', 'mudah', 'pelayanan', 'yg', 'trimaksih', 'reku']",aq kasi 5 bintang aplikasi yg mudah layan yg trimaksih reku,positif,positif,positif
