userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Pengguna Google,1,2024-12-19 17:01:53,Aplikasi penipu penarikan tidak di proses,aplikasi penipu penarikan tidak di proses,aplikasi penipu penarikan proses,"['aplikasi', 'penipu', 'penarikan', 'proses']",aplikasi tipu tari proses,negatif
Pengguna Google,5,2024-12-19 12:55:53,sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif
Pengguna Google,5,2024-12-18 16:09:32,"Aplikasi Investasi Terbaik dan Aman! Saya sangat puas menggunakan Reku. Aplikasi ini memiliki antarmuka yang ramah pengguna, cocok untuk pemula maupun yang sudah berpengalaman di dunia investasi. Fitur-fiturnya lengkap, mulai dari beli-jual aset digital hingga analisis pasar yang sangat membantu. Proses transaksi cepat dan aman. Yang paling saya suka adalah layanan pelanggan mereka yang responsif dan ramah. Selain itu, biaya transaksi juga sangat kompetitif dibandingkan platform lainnya",aplikasi investasi terbaik dan aman saya sangat puas menggunakan reku aplikasi ini memiliki antarmuka yang ramah pengguna cocok untuk pemula maupun yang sudah berpengalaman di dunia investasi fiturfiturnya lengkap mulai dari belijual aset digital hingga analisis pasar yang sangat membantu proses transaksi cepat dan aman yang paling saya suka adalah layanan pelanggan mereka yang responsif dan ramah selain itu biaya transaksi juga sangat kompetitif dibandingkan platform lainnya,aplikasi investasi terbaik aman puas reku aplikasi memiliki antarmuka ramah pengguna cocok pemula berpengalaman dunia investasi fiturfiturnya lengkap belijual aset digital analisis pasar membantu proses transaksi cepat aman suka layanan pelanggan responsif ramah biaya transaksi kompetitif dibandingkan platform,"['aplikasi', 'investasi', 'terbaik', 'aman', 'puas', 'reku', 'aplikasi', 'memiliki', 'antarmuka', 'ramah', 'pengguna', 'cocok', 'pemula', 'berpengalaman', 'dunia', 'investasi', 'fiturfiturnya', 'lengkap', 'belijual', 'aset', 'digital', 'analisis', 'pasar', 'membantu', 'proses', 'transaksi', 'cepat', 'aman', 'suka', 'layanan', 'pelanggan', 'responsif', 'ramah', 'biaya', 'transaksi', 'kompetitif', 'dibandingkan', 'platform']",aplikasi investasi baik aman puas reku aplikasi milik antarmuka ramah guna cocok mula alam dunia investasi fiturfiturnya lengkap belijual aset digital analisis pasar bantu proses transaksi cepat aman suka layan langgan responsif ramah biaya transaksi kompetitif banding platform,positif
Pengguna Google,5,2024-12-18 13:59:20,"Senang sekali menggunakan aplikasi REKU dengan fitur yang bagus dan banyak aset pilihan terbaik sangat cocok untuk di jadikan tempat investasi buat saya, di tambah biaya WD yang murah dan sangat mudah di gunakan Terimakasih reku, sudah menjadi exchange terbaik untuk berinvestasi aset kripto 🙏🙏",senang sekali menggunakan aplikasi reku dengan fitur yang bagus dan banyak aset pilihan terbaik sangat cocok untuk di jadikan tempat investasi buat saya di tambah biaya wd yang murah dan sangat mudah di gunakan terimakasih reku sudah menjadi exchange terbaik untuk berinvestasi aset kripto ,senang aplikasi reku fitur bagus aset pilihan terbaik cocok jadikan investasi biaya wd murah mudah terimakasih reku exchange terbaik berinvestasi aset kripto,"['senang', 'aplikasi', 'reku', 'fitur', 'bagus', 'aset', 'pilihan', 'terbaik', 'cocok', 'jadikan', 'investasi', 'biaya', 'wd', 'murah', 'mudah', 'terimakasih', 'reku', 'exchange', 'terbaik', 'berinvestasi', 'aset', 'kripto']",senang aplikasi reku fitur bagus aset pilih baik cocok jadi investasi biaya wd murah mudah terimakasih reku exchange baik investasi aset kripto,positif
Pengguna Google,5,2024-12-18 12:42:29,Reku adalah aplikasi yang bagus untuk trading,reku adalah aplikasi yang bagus untuk trading,reku aplikasi bagus trading,"['reku', 'aplikasi', 'bagus', 'trading']",reku aplikasi bagus trading,positif
Pengguna Google,5,2024-12-18 10:10:36,"Di Reku fee nya murah deposit mudah dan cepat,fitur nya ga ribet,update news terus",di reku fee nya murah deposit mudah dan cepatfitur nya ga ribetupdate news terus,reku fee nya murah deposit mudah cepatfitur nya ga ribetupdate news,"['reku', 'fee', 'nya', 'murah', 'deposit', 'mudah', 'cepatfitur', 'nya', 'ga', 'ribetupdate', 'news']",reku fee nya murah deposit mudah cepatfitur nya ga ribetupdate news,positif
Pengguna Google,1,2024-12-18 09:55:38,"Biaya admin untuk penarikan ke rek besar sekali,selisih harga beli dan jual besar juga",biaya admin untuk penarikan ke rek besar sekaliselisih harga beli dan jual besar juga,biaya admin penarikan rek sekaliselisih harga beli jual,"['biaya', 'admin', 'penarikan', 'rek', 'sekaliselisih', 'harga', 'beli', 'jual']",biaya admin tari rek sekaliselisih harga beli jual,negatif
Pengguna Google,5,2024-12-18 08:32:28,transaksi-transaksi lancar withdraw lancar pula. Ok rekeningku,transaksitransaksi lancar withdraw lancar pula ok rekeningku,transaksitransaksi lancar withdraw lancar ok rekeningku,"['transaksitransaksi', 'lancar', 'withdraw', 'lancar', 'ok', 'rekeningku']",transaksitransaksi lancar withdraw lancar ok rekening,positif
Pengguna Google,5,2024-12-18 06:56:16,Reku adalah aplikasi dari BUMN yang berkualitas bermanfaat bagi masyarakat modern yang ingin berinvestasi di krypto dan saham US agar kehidupan ekonomi Indonesia makin meningkat dan sejahtera.,reku adalah aplikasi dari bumn yang berkualitas bermanfaat bagi masyarakat modern yang ingin berinvestasi di krypto dan saham us agar kehidupan ekonomi indonesia makin meningkat dan sejahtera,reku aplikasi bumn berkualitas bermanfaat masyarakat modern berinvestasi krypto saham us kehidupan ekonomi indonesia meningkat sejahtera,"['reku', 'aplikasi', 'bumn', 'berkualitas', 'bermanfaat', 'masyarakat', 'modern', 'berinvestasi', 'krypto', 'saham', 'us', 'kehidupan', 'ekonomi', 'indonesia', 'meningkat', 'sejahtera']",reku aplikasi bumn kualitas manfaat masyarakat modern investasi krypto saham us hidup ekonomi indonesia tingkat sejahtera,positif
Pengguna Google,1,2024-12-18 04:51:18,"Min , Tambah USDT BSC susah klo mo TF jga",min  tambah usdt bsc susah klo mo tf jga,min usdt bsc susah klo mo tf jga,"['min', 'usdt', 'bsc', 'susah', 'klo', 'mo', 'tf', 'jga']",min usdt bsc susah klo mo tf jga,negatif
Pengguna Google,5,2024-12-18 03:46:09,"Menurut aku reku merupakan apk terbaik dan sangat mudah di pahami, simple untuk orang awam, saya awal terjun dunia crypto melalui Reku ini, hingga sekarang inovasi yang di sodorkan selalu mempermudah para user, dengan kemudahan fitur dan layanan, dapat menyenangkan para user Terimakasih reku❤️‍🔥",menurut aku reku merupakan apk terbaik dan sangat mudah di pahami simple untuk orang awam saya awal terjun dunia crypto melalui reku ini hingga sekarang inovasi yang di sodorkan selalu mempermudah para user dengan kemudahan fitur dan layanan dapat menyenangkan para user terimakasih reku,reku apk terbaik mudah pahami simple orang awam terjun dunia crypto reku inovasi sodorkan mempermudah user kemudahan fitur layanan menyenangkan user terimakasih reku,"['reku', 'apk', 'terbaik', 'mudah', 'pahami', 'simple', 'orang', 'awam', 'terjun', 'dunia', 'crypto', 'reku', 'inovasi', 'sodorkan', 'mempermudah', 'user', 'kemudahan', 'fitur', 'layanan', 'menyenangkan', 'user', 'terimakasih', 'reku']",reku apk baik mudah paham simple orang awam terjun dunia crypto reku inovasi sodor mudah user mudah fitur layan senang user terimakasih reku,positif
Pengguna Google,5,2024-12-17 22:58:42,👍,,,[],,positif
Pengguna Google,5,2024-12-17 21:24:20,Bagus si selain bisa Inves di cripto bisa di saham US,bagus si selain bisa inves di cripto bisa di saham us,bagus si inves cripto saham us,"['bagus', 'si', 'inves', 'cripto', 'saham', 'us']",bagus si inves cripto saham us,positif
Pengguna Google,5,2024-12-17 21:20:34,"sangat keren menurut aku,,,dan juga sangat menguntungkan inves di tranding AS semoga terus naik hasilnya di tranding AS aku juga sudah beberapa kali melakukan penarikan itu sangat menyenangkan",sangat keren menurut akudan juga sangat menguntungkan inves di tranding as semoga terus naik hasilnya di tranding as aku juga sudah beberapa kali melakukan penarikan itu sangat menyenangkan,keren akudan menguntungkan inves tranding as semoga hasilnya tranding as kali penarikan menyenangkan,"['keren', 'akudan', 'menguntungkan', 'inves', 'tranding', 'as', 'semoga', 'hasilnya', 'tranding', 'as', 'kali', 'penarikan', 'menyenangkan']",keren akudan untung inves tranding as moga hasil tranding as kali tari senang,positif
Pengguna Google,5,2024-12-17 21:13:18,Reku sangat bermanfaat dan dapat membantu meningkatkan ekonomi untuk setiap individu.,reku sangat bermanfaat dan dapat membantu meningkatkan ekonomi untuk setiap individu,reku bermanfaat membantu meningkatkan ekonomi individu,"['reku', 'bermanfaat', 'membantu', 'meningkatkan', 'ekonomi', 'individu']",reku manfaat bantu tingkat ekonomi individu,positif
Pengguna Google,5,2024-12-17 21:06:37,"Reku adalah aplikasi crypto terbaik yang pernah saya coba! Tampilan simpel, fitur lengkap, dan proses transaksi super cepat. Cocok banget buat pemula maupun investor berpengalaman. Keamanan juga terjamin, jadi saya tenang untuk investasi jangka panjang. Reku benar-benar membantu saya dalam mengatur strategi lump sum dan DCA dengan mudah. Highly recommended!"" 😍",reku adalah aplikasi crypto terbaik yang pernah saya coba tampilan simpel fitur lengkap dan proses transaksi super cepat cocok banget buat pemula maupun investor berpengalaman keamanan juga terjamin jadi saya tenang untuk investasi jangka panjang reku benarbenar membantu saya dalam mengatur strategi lump sum dan dca dengan mudah highly recommended ,reku aplikasi crypto terbaik coba tampilan simpel fitur lengkap proses transaksi super cepat cocok banget pemula investor berpengalaman keamanan terjamin tenang investasi jangka reku benarbenar membantu mengatur strategi lump sum dca mudah highly recommended,"['reku', 'aplikasi', 'crypto', 'terbaik', 'coba', 'tampilan', 'simpel', 'fitur', 'lengkap', 'proses', 'transaksi', 'super', 'cepat', 'cocok', 'banget', 'pemula', 'investor', 'berpengalaman', 'keamanan', 'terjamin', 'tenang', 'investasi', 'jangka', 'reku', 'benarbenar', 'membantu', 'mengatur', 'strategi', 'lump', 'sum', 'dca', 'mudah', 'highly', 'recommended']",reku aplikasi crypto baik coba tampil simpel fitur lengkap proses transaksi super cepat cocok banget mula investor alam aman jamin tenang investasi jangka reku benarbenar bantu atur strategi lump sum dca mudah highly recommended,positif
Pengguna Google,5,2024-12-17 20:53:18,"reku adalah aplikasi yang cocok bagi anak muda sekarang,ayo segera download aplikasi reku sekarang dan dapatkan cuan yang banyak..",reku adalah aplikasi yang cocok bagi anak muda sekarangayo segera download aplikasi reku sekarang dan dapatkan cuan yang banyak,reku aplikasi cocok anak muda sekarangayo download aplikasi reku dapatkan cuan,"['reku', 'aplikasi', 'cocok', 'anak', 'muda', 'sekarangayo', 'download', 'aplikasi', 'reku', 'dapatkan', 'cuan']",reku aplikasi cocok anak muda sekarangayo download aplikasi reku dapat cuan,positif
Pengguna Google,5,2024-12-17 20:45:58,"Aplikasi Reku sangat bagus! Rekomended banget buat yang mau investasi di Crypto dan Saham, Fitur2 nya sederhana dan sangat membantu sekali ! 👍👍👍",aplikasi reku sangat bagus rekomended banget buat yang mau investasi di crypto dan saham fitur2 nya sederhana dan sangat membantu sekali  ,aplikasi reku bagus rekomended banget investasi crypto saham fitur2 nya sederhana membantu,"['aplikasi', 'reku', 'bagus', 'rekomended', 'banget', 'investasi', 'crypto', 'saham', 'fitur2', 'nya', 'sederhana', 'membantu']",aplikasi reku bagus rekomended banget investasi crypto saham fitur2 nya sederhana bantu,positif
Pengguna Google,5,2024-12-17 20:43:49,"Luar biasa Jangan ragu berinvestasi di REKU Favorit ku coin SOL, selalu berkembang dan terinspirator untuk investasi",luar biasa jangan ragu berinvestasi di reku favorit ku coin sol selalu berkembang dan terinspirator untuk investasi,ragu berinvestasi reku favorit ku coin sol berkembang terinspirator investasi,"['ragu', 'berinvestasi', 'reku', 'favorit', 'ku', 'coin', 'sol', 'berkembang', 'terinspirator', 'investasi']",ragu investasi reku favorit ku coin sol kembang terinspirator investasi,positif
Pengguna Google,5,2024-12-17 20:23:07,"AKU SUKA BANGETT SAMA APLIKASI REKU.. SANGAT FAMILIAR PENGGUNAANNYA ,DEPOSIT DAN PENARIKAN PUN CEPAAT😍",aku suka bangett sama aplikasi reku sangat familiar penggunaannya deposit dan penarikan pun cepaat,suka bangett aplikasi reku familiar penggunaannya deposit penarikan cepaat,"['suka', 'bangett', 'aplikasi', 'reku', 'familiar', 'penggunaannya', 'deposit', 'penarikan', 'cepaat']",suka bangett aplikasi reku familiar guna deposit tari cepaat,positif
Pengguna Google,5,2024-12-17 20:22:16,"Mantab, lengkap bisa staking juga untuk tambahan kecil keuntungan 😁👍",mantab lengkap bisa staking juga untuk tambahan kecil keuntungan ,mantab lengkap staking tambahan keuntungan,"['mantab', 'lengkap', 'staking', 'tambahan', 'keuntungan']",mantab lengkap staking tambah untung,positif
Pengguna Google,5,2024-12-17 20:18:43,"Aplikasinya sangat bagus buat pemula, tapi tolong kalo bisa rincian kurs dollar nya di buat lebih lengkap, terima kasih.",aplikasinya sangat bagus buat pemula tapi tolong kalo bisa rincian kurs dollar nya di buat lebih lengkap terima kasih,aplikasinya bagus pemula tolong kalo rincian kurs dollar nya lengkap terima kasih,"['aplikasinya', 'bagus', 'pemula', 'tolong', 'kalo', 'rincian', 'kurs', 'dollar', 'nya', 'lengkap', 'terima', 'kasih']",aplikasi bagus mula tolong kalo rincian kurs dollar nya lengkap terima kasih,positif
Pengguna Google,5,2024-12-17 20:17:00,"aplikasi yang bagus untuk pemula,sangat mudah di pahami dan banyak fitur""yang menarik,ada tutorialnya juga buat yang nggak paham, thankyou rekuu semoga seiring berjalannya waktu makin update dan makin banyak peminat:)) rekomended bangett pokoknyaaaaa🫶",aplikasi yang bagus untuk pemulasangat mudah di pahami dan banyak fituryang menarikada tutorialnya juga buat yang nggak paham thankyou rekuu semoga seiring berjalannya waktu makin update dan makin banyak peminat rekomended bangett pokoknyaaaaa,aplikasi bagus pemulasangat mudah pahami fituryang menarikada tutorialnya nggak paham thankyou rekuu semoga seiring berjalannya update peminat rekomended bangett pokoknyaaaaa,"['aplikasi', 'bagus', 'pemulasangat', 'mudah', 'pahami', 'fituryang', 'menarikada', 'tutorialnya', 'nggak', 'paham', 'thankyou', 'rekuu', 'semoga', 'seiring', 'berjalannya', 'update', 'peminat', 'rekomended', 'bangett', 'pokoknyaaaaa']",aplikasi bagus pemulasangat mudah paham fituryang menarikada tutorial nggak paham thankyou rekuu moga iring jalan update minat rekomended bangett pokoknyaaaaa,positif
Pengguna Google,5,2024-12-17 20:15:54,"Disini kita bisa trading saham luar negri dan Masih banyak lagi, cukup beli dan hold, anggap sebagai tabungan anda, trading disini aman dan terpercaya ada legalitas, saya sudah menggunakan reku dari tahun 2019 sampai saat ini sudah lumayan keuntungan di dapatkan untuk penarikan biaya sangat murah meriah gak sampai 10ribu ,pokoknya terbaik untuk reku",disini kita bisa trading saham luar negri dan masih banyak lagi cukup beli dan hold anggap sebagai tabungan anda trading disini aman dan terpercaya ada legalitas saya sudah menggunakan reku dari tahun 2019 sampai saat ini sudah lumayan keuntungan di dapatkan untuk penarikan biaya sangat murah meriah gak sampai 10ribu pokoknya terbaik untuk reku,trading saham negri beli hold anggap tabungan trading aman terpercaya legalitas reku 2019 lumayan keuntungan dapatkan penarikan biaya murah meriah gak 10ribu pokoknya terbaik reku,"['trading', 'saham', 'negri', 'beli', 'hold', 'anggap', 'tabungan', 'trading', 'aman', 'terpercaya', 'legalitas', 'reku', '2019', 'lumayan', 'keuntungan', 'dapatkan', 'penarikan', 'biaya', 'murah', 'meriah', 'gak', '10ribu', 'pokoknya', 'terbaik', 'reku']",trading saham negri beli hold anggap tabung trading aman percaya legalitas reku 2019 lumayan untung dapat tari biaya murah riah gak 10ribu pokok baik reku,positif
Pengguna Google,5,2024-12-17 20:11:00,"Sudah ! Gak usah ragu bos, gas trading pakai Reku. Aplikasi paling up to date info tentang crypto dan saham, penarikan dan deposit masuk hitungan menit. Biaya penarikan dan deposit juga lebih murah dari yang lain.",sudah  gak usah ragu bos gas trading pakai reku aplikasi paling up to date info tentang crypto dan saham penarikan dan deposit masuk hitungan menit biaya penarikan dan deposit juga lebih murah dari yang lain,gak ragu bos gas trading pakai reku aplikasi up to date info crypto saham penarikan deposit masuk hitungan menit biaya penarikan deposit murah,"['gak', 'ragu', 'bos', 'gas', 'trading', 'pakai', 'reku', 'aplikasi', 'up', 'to', 'date', 'info', 'crypto', 'saham', 'penarikan', 'deposit', 'masuk', 'hitungan', 'menit', 'biaya', 'penarikan', 'deposit', 'murah']",gak ragu bos gas trading pakai reku aplikasi up to date info crypto saham tari deposit masuk hitung menit biaya tari deposit murah,positif
Pengguna Google,5,2024-12-17 20:08:50,Dari Beberapa Toko Crypto Dan Saham Yang Saya Pelajari. di Reku Fitur Portofolio Mengenai Bermacam Macam Crypto Lebih Bagus Dan Mudah Di Cerna Daripada Toko Crpto Sebelah. Mudah Mudahan Sukses Kedepannya Bagi User Dan Penyedia Reku. Amin,dari beberapa toko crypto dan saham yang saya pelajari di reku fitur portofolio mengenai bermacam macam crypto lebih bagus dan mudah di cerna daripada toko crpto sebelah mudah mudahan sukses kedepannya bagi user dan penyedia reku amin,toko crypto saham pelajari reku fitur portofolio crypto bagus mudah cerna toko crpto sebelah mudah mudahan sukses kedepannya user penyedia reku amin,"['toko', 'crypto', 'saham', 'pelajari', 'reku', 'fitur', 'portofolio', 'crypto', 'bagus', 'mudah', 'cerna', 'toko', 'crpto', 'sebelah', 'mudah', 'mudahan', 'sukses', 'kedepannya', 'user', 'penyedia', 'reku', 'amin']",toko crypto saham ajar reku fitur portofolio crypto bagus mudah cerna toko crpto belah mudah mudah sukses depan user sedia reku amin,positif
