userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM,Label SVM Average
Pengguna Google,4,2024-07-23 20:36:23,"Lowongan sih banyak ya.. tapi gak ada yg nyantol dari sini.. ya gimana mau nyantol.. dilihat saja tidak.. dan ngeselinnya, jadi dpt buanyak email undangan interview tipuan dengan alamat Jl. Industri Raya No. 9-10 Gunung Sahari",lowongan sih banyak ya tapi gak ada yg nyantol dari sini ya gimana mau nyantol dilihat saja tidak dan ngeselinnya jadi dpt buanyak email undangan interview tipuan dengan alamat jl industri raya no 910 gunung sahari,lowongan sih ya gak yg nyantol ya gimana nyantol ngeselinnya dpt buanyak email undangan interview tipuan alamat jl industri raya no 910 gunung sahari,"['lowongan', 'sih', 'ya', 'gak', 'yg', 'nyantol', 'ya', 'gimana', 'nyantol', 'ngeselinnya', 'dpt', 'buanyak', 'email', 'undangan', 'interview', 'tipuan', 'alamat', 'jl', 'industri', 'raya', 'no', '910', 'gunung', 'sahari']",lowong sih ya gak yg nyantol ya gimana nyantol ngeselinnya dpt buanyak email undang interview tipu alamat jl industri raya no 910 gunung sahari,positif,negatif,positif,negatif
Pengguna Google,5,2024-07-23 18:34:20,Apakah ada loker di atas 30th,apakah ada loker di atas 30th,loker 30th,"['loker', '30th']",loker 30th,positif,positif,positif,negatif
Pengguna Google,2,2024-07-23 11:38:24,Knapa ya info lowongan yg di lamar banyak yg kadaluarsa hampir semua loh🤦‍♂️,knapa ya info lowongan yg di lamar banyak yg kadaluarsa hampir semua loh,knapa ya info lowongan yg lamar yg kadaluarsa loh,"['knapa', 'ya', 'info', 'lowongan', 'yg', 'lamar', 'yg', 'kadaluarsa', 'loh']",knapa ya info lowong yg lamar yg kadaluarsa loh,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-07-22 18:54:53,cukup banyak info lowongan kerja yang diberikan dan mudah dalam fitur melamar cepat nya,cukup banyak info lowongan kerja yang diberikan dan mudah dalam fitur melamar cepat nya,info lowongan kerja mudah fitur melamar cepat nya,"['info', 'lowongan', 'kerja', 'mudah', 'fitur', 'melamar', 'cepat', 'nya']",info lowong kerja mudah fitur lamar cepat nya,positif,positif,positif,positif
Pengguna Google,1,2024-07-22 15:39:56,"Info lowongan kebanyakan nipu,mereka pake perusahaan besar berkedok nipu rata-rata di ruko semua hati hati",info lowongan kebanyakan nipumereka pake perusahaan besar berkedok nipu ratarata di ruko semua hati hati,info lowongan kebanyakan nipumereka pake perusahaan berkedok nipu ratarata ruko hati hati,"['info', 'lowongan', 'kebanyakan', 'nipumereka', 'pake', 'perusahaan', 'berkedok', 'nipu', 'ratarata', 'ruko', 'hati', 'hati']",info lowong banyak nipumereka pake usaha kedok nipu ratarata ruko hati hati,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-07-22 14:21:02,Bagus aplikasinya sangat berguna untuk mencari pekerjaan,bagus aplikasinya sangat berguna untuk mencari pekerjaan,bagus aplikasinya berguna mencari pekerjaan,"['bagus', 'aplikasinya', 'berguna', 'mencari', 'pekerjaan']",bagus aplikasi guna cari kerja,positif,positif,positif,positif
Pengguna Google,1,2024-07-20 18:39:25,"Banyak lowongan kerja scam, be carefull gaes!! Dan juga banyak kantor yg cuma jadiin jobstreet buat brand awareness doang. Saran pakai platform lain aja",banyak lowongan kerja scam be carefull gaes dan juga banyak kantor yg cuma jadiin jobstreet buat brand awareness doang saran pakai platform lain aja,lowongan kerja scam be carefull gaes kantor yg jadiin jobstreet brand awareness doang saran pakai platform aja,"['lowongan', 'kerja', 'scam', 'be', 'carefull', 'gaes', 'kantor', 'yg', 'jadiin', 'jobstreet', 'brand', 'awareness', 'doang', 'saran', 'pakai', 'platform', 'aja']",lowong kerja scam be carefull gaes kantor yg jadiin jobstreet brand awareness doang saran pakai platform aja,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-07-20 18:33:37,mengikuti program AI,mengikuti program ai,mengikuti program ai,"['mengikuti', 'program', 'ai']",ikut program ai,positif,positif,positif,positif
Pengguna Google,5,2024-07-20 14:20:43,Sangat membantu untuk mencari pekerjaan,sangat membantu untuk mencari pekerjaan,membantu mencari pekerjaan,"['membantu', 'mencari', 'pekerjaan']",bantu cari kerja,positif,positif,positif,positif
Pengguna Google,5,2024-07-20 09:37:45,Saya kasih bintang 5 tapi berkas lamaran belum ada yang di panggil juga,saya kasih bintang 5 tapi berkas lamaran belum ada yang di panggil juga,kasih bintang 5 berkas lamaran panggil,"['kasih', 'bintang', '5', 'berkas', 'lamaran', 'panggil']",kasih bintang 5 berkas lamar panggil,positif,negatif,negatif,negatif
Pengguna Google,5,2024-07-20 07:17:28,Good,good,good,['good'],good,positif,positif,positif,positif
Pengguna Google,5,2024-07-20 07:14:54,membantu sekali,membantu sekali,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,1,2024-07-19 18:40:47,"Aplikasi gak guna banget, udah banyak kirim lamaran tapi gak pernah ada tindak lanjutnya 👎.",aplikasi gak guna banget udah banyak kirim lamaran tapi gak pernah ada tindak lanjutnya ,aplikasi gak banget udah kirim lamaran gak tindak,"['aplikasi', 'gak', 'banget', 'udah', 'kirim', 'lamaran', 'gak', 'tindak']",aplikasi gak banget udah kirim lamar gak tindak,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-07-19 17:46:27,"Mohon maaf, Para Pengembang Aplikasi Jobstreet, saya harus mengulas pengalaman saya menggunakan aplikasi secara jujur dan terbuka di sini. Bisa dikatakan bahwa aplikasi Jobstreet kalian ini sangat mengecewakan dan membuat gusar karena sebagian besar lowongan pekerjaan ini melalui pihak kedua dan pihak ketiga yang masih tidak jelas validitas dan keresmian lembaga tersebut (tidak semua yayasan dan outsourcing) dan meminta untuk membayar sejumlah uang yang cukup besar agar bisa bergabung.",mohon maaf para pengembang aplikasi jobstreet saya harus mengulas pengalaman saya menggunakan aplikasi secara jujur dan terbuka di sini bisa dikatakan bahwa aplikasi jobstreet kalian ini sangat mengecewakan dan membuat gusar karena sebagian besar lowongan pekerjaan ini melalui pihak kedua dan pihak ketiga yang masih tidak jelas validitas dan keresmian lembaga tersebut tidak semua yayasan dan outsourcing dan meminta untuk membayar sejumlah uang yang cukup besar agar bisa bergabung,mohon maaf pengembang aplikasi jobstreet mengulas pengalaman aplikasi jujur terbuka aplikasi jobstreet mengecewakan gusar lowongan pekerjaan ketiga validitas keresmian lembaga yayasan outsourcing membayar uang bergabung,"['mohon', 'maaf', 'pengembang', 'aplikasi', 'jobstreet', 'mengulas', 'pengalaman', 'aplikasi', 'jujur', 'terbuka', 'aplikasi', 'jobstreet', 'mengecewakan', 'gusar', 'lowongan', 'pekerjaan', 'ketiga', 'validitas', 'keresmian', 'lembaga', 'yayasan', 'outsourcing', 'membayar', 'uang', 'bergabung']",mohon maaf kembang aplikasi jobstreet ulas alam aplikasi jujur buka aplikasi jobstreet kecewa gusar lowong kerja tiga validitas resmi lembaga yayasan outsourcing bayar uang gabung,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-07-19 17:02:57,"Banyaknya loker di jobstreet dan dilamar. 1 pun tiada yang manggil , pemangilan kerja",banyaknya loker di jobstreet dan dilamar 1 pun tiada yang manggil  pemangilan kerja,banyaknya loker jobstreet dilamar 1 tiada manggil pemangilan kerja,"['banyaknya', 'loker', 'jobstreet', 'dilamar', '1', 'tiada', 'manggil', 'pemangilan', 'kerja']",banyak loker jobstreet lamar 1 tiada manggil pemangilan kerja,negatif,negatif,negatif,negatif
Pengguna Google,5,2024-07-19 14:32:39,Update dan terperinci..,update dan terperinci,update terperinci,"['update', 'terperinci']",update perinci,positif,positif,positif,negatif
Pengguna Google,5,2024-07-19 09:18:30,Ok,ok,ok,['ok'],ok,positif,positif,positif,positif
Pengguna Google,5,2024-07-19 08:50:13,Driver kedutaan besar iraq,driver kedutaan besar iraq,driver kedutaan iraq,"['driver', 'kedutaan', 'iraq']",driver duta iraq,positif,positif,positif,positif
Pengguna Google,5,2024-07-18 23:18:12,Sebelumnya saya ucapkan terimakasih terlebih dahulu kepada joobstreet.saya sudah diterima diperusahaan...semakin bnyak melamar semakin banyak peluang...untuk interview sebaiknya jika harus offline teliti akan perusahan itu aja..saya bersyukur langsung interview tatap muka lebih efisien dan lebih memuaskan.ataupun interview online saya tetap mengikuti prosedurnya tiap2 perusahaan memang ada penilaian masing2 yg profesional jg.. semngt yaah yg lainnya,sebelumnya saya ucapkan terimakasih terlebih dahulu kepada joobstreetsaya sudah diterima diperusahaansemakin bnyak melamar semakin banyak peluanguntuk interview sebaiknya jika harus offline teliti akan perusahan itu ajasaya bersyukur langsung interview tatap muka lebih efisien dan lebih memuaskanataupun interview online saya tetap mengikuti prosedurnya tiap2 perusahaan memang ada penilaian masing2 yg profesional jg semngt yaah yg lainnya,ucapkan terimakasih joobstreetsaya diterima diperusahaansemakin bnyak melamar peluanguntuk interview offline teliti perusahan ajasaya bersyukur langsung interview tatap muka efisien memuaskanataupun interview online mengikuti prosedurnya tiap2 perusahaan penilaian masing2 yg profesional jg semngt yaah yg,"['ucapkan', 'terimakasih', 'joobstreetsaya', 'diterima', 'diperusahaansemakin', 'bnyak', 'melamar', 'peluanguntuk', 'interview', 'offline', 'teliti', 'perusahan', 'ajasaya', 'bersyukur', 'langsung', 'interview', 'tatap', 'muka', 'efisien', 'memuaskanataupun', 'interview', 'online', 'mengikuti', 'prosedurnya', 'tiap2', 'perusahaan', 'penilaian', 'masing2', 'yg', 'profesional', 'jg', 'semngt', 'yaah', 'yg']",ucap terimakasih joobstreetsaya terima diperusahaansemakin bnyak lamar peluanguntuk interview offline teliti usah ajasaya syukur langsung interview tatap muka efisien memuaskanataupun interview online ikut prosedur tiap2 usaha nilai masing2 yg profesional jg semngt yaah yg,positif,positif,positif,negatif
Pengguna Google,2,2024-07-18 21:08:25,banyakkkkkk banget loker nipu.,banyakkkkkk banget loker nipu,banyakkkkkk banget loker nipu,"['banyakkkkkk', 'banget', 'loker', 'nipu']",banyakkkkkk banget loker nipu,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-07-18 19:19:23,Semakin gak jelas jobstreet. Lowongan rekomendasi jauh dari basic kerja!!! Ngaco,semakin gak jelas jobstreet lowongan rekomendasi jauh dari basic kerja ngaco,gak jobstreet lowongan rekomendasi basic kerja ngaco,"['gak', 'jobstreet', 'lowongan', 'rekomendasi', 'basic', 'kerja', 'ngaco']",gak jobstreet lowong rekomendasi basic kerja ngaco,negatif,negatif,negatif,negatif
Pengguna Google,4,2024-07-18 17:56:41,Sekarang banyak perusahaan abal-abal.. untuk melakukan penipuan.. saran untuk jobstreet lebih ketat lagi..agar perusahaan abal-abal ini tidak bisa mendaftar jobstreet..,sekarang banyak perusahaan abalabal untuk melakukan penipuan saran untuk jobstreet lebih ketat lagiagar perusahaan abalabal ini tidak bisa mendaftar jobstreet,perusahaan abalabal penipuan saran jobstreet ketat lagiagar perusahaan abalabal mendaftar jobstreet,"['perusahaan', 'abalabal', 'penipuan', 'saran', 'jobstreet', 'ketat', 'lagiagar', 'perusahaan', 'abalabal', 'mendaftar', 'jobstreet']",usaha abalabal tipu saran jobstreet ketat lagiagar usaha abalabal daftar jobstreet,positif,negatif,positif,negatif
Pengguna Google,5,2024-07-18 12:35:13,Masih jadi andalan utama pencari kerja,masih jadi andalan utama pencari kerja,andalan utama pencari kerja,"['andalan', 'utama', 'pencari', 'kerja']",andal utama cari kerja,positif,positif,positif,positif
Pengguna Google,4,2024-07-18 08:55:59,"Sebenernya aplikasi ini bagus, tapi ya itu mulai banyak scam gak jelas. Apakah pihak jobstreet sebelumnya sudah melakukan proses seleksi dan screening terhadap perusahaan2 yang posting info lowongan di jobstreet, karena banyak perusahaan abal2 yang bisa masuk dan posting info lowongan disini. Mohon diperketat lagi seleksi bagi perusahaan yang ingin posting lowongan disini sehingga akhirnya tidak merugikan para pencari kerja. Terima kasih",sebenernya aplikasi ini bagus tapi ya itu mulai banyak scam gak jelas apakah pihak jobstreet sebelumnya sudah melakukan proses seleksi dan screening terhadap perusahaan2 yang posting info lowongan di jobstreet karena banyak perusahaan abal2 yang bisa masuk dan posting info lowongan disini mohon diperketat lagi seleksi bagi perusahaan yang ingin posting lowongan disini sehingga akhirnya tidak merugikan para pencari kerja terima kasih,sebenernya aplikasi bagus ya scam gak jobstreet proses seleksi screening perusahaan2 posting info lowongan jobstreet perusahaan abal2 masuk posting info lowongan mohon diperketat seleksi perusahaan posting lowongan merugikan pencari kerja terima kasih,"['sebenernya', 'aplikasi', 'bagus', 'ya', 'scam', 'gak', 'jobstreet', 'proses', 'seleksi', 'screening', 'perusahaan2', 'posting', 'info', 'lowongan', 'jobstreet', 'perusahaan', 'abal2', 'masuk', 'posting', 'info', 'lowongan', 'mohon', 'diperketat', 'seleksi', 'perusahaan', 'posting', 'lowongan', 'merugikan', 'pencari', 'kerja', 'terima', 'kasih']",sebenernya aplikasi bagus ya scam gak jobstreet proses seleksi screening perusahaan2 posting info lowong jobstreet usaha abal2 masuk posting info lowong mohon ketat seleksi usaha posting lowong rugi cari kerja terima kasih,positif,negatif,positif,negatif
Pengguna Google,5,2024-07-17 23:56:35,Good,good,good,['good'],good,positif,positif,positif,positif
Pengguna Google,1,2024-07-17 21:14:19,"Perasaan dulu sering nglamar diaplikasi ini engga pernah ketipu. Eh sekarang malah ketipu. Baru banget tadi siang saya interview ketipu 900.000 bilang buat seragam kerja karena ga ada penahan ijazah atau dokumen penting makanya seragam ditanggung pribadi. Langsung penempatan, tanda tangan kontrak dan besok langsung masuk kerja. Eh ternyata pas mau tanda tangan kontrak di beberapa point pernyataan ada suruh bayar lagi 550.000. kalau belum lunasin 550 belum bisa tanda tangan kontrak dan penempatan",perasaan dulu sering nglamar diaplikasi ini engga pernah ketipu eh sekarang malah ketipu baru banget tadi siang saya interview ketipu 900000 bilang buat seragam kerja karena ga ada penahan ijazah atau dokumen penting makanya seragam ditanggung pribadi langsung penempatan tanda tangan kontrak dan besok langsung masuk kerja eh ternyata pas mau tanda tangan kontrak di beberapa point pernyataan ada suruh bayar lagi 550000 kalau belum lunasin 550 belum bisa tanda tangan kontrak dan penempatan,perasaan nglamar diaplikasi engga ketipu eh ketipu banget siang interview ketipu 900000 bilang seragam kerja ga penahan ijazah dokumen seragam ditanggung pribadi langsung penempatan tanda tangan kontrak besok langsung masuk kerja eh pas tanda tangan kontrak point pernyataan suruh bayar 550000 lunasin 550 tanda tangan kontrak penempatan,"['perasaan', 'nglamar', 'diaplikasi', 'engga', 'ketipu', 'eh', 'ketipu', 'banget', 'siang', 'interview', 'ketipu', '900000', 'bilang', 'seragam', 'kerja', 'ga', 'penahan', 'ijazah', 'dokumen', 'seragam', 'ditanggung', 'pribadi', 'langsung', 'penempatan', 'tanda', 'tangan', 'kontrak', 'besok', 'langsung', 'masuk', 'kerja', 'eh', 'pas', 'tanda', 'tangan', 'kontrak', 'point', 'pernyataan', 'suruh', 'bayar', '550000', 'lunasin', '550', 'tanda', 'tangan', 'kontrak', 'penempatan']",asa nglamar aplikasi engga tipu eh tipu banget siang interview tipu 900000 bilang seragam kerja ga tahan ijazah dokumen seragam tanggung pribadi langsung tempat tanda tangan kontrak besok langsung masuk kerja eh pas tanda tangan kontrak point nyata suruh bayar 550000 lunasin 550 tanda tangan kontrak tempat,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-07-17 15:15:34,"Awas lagi viral penipuan seperti kejadian di duren sawit di pinta 1,7 juta",awas lagi viral penipuan seperti kejadian di duren sawit di pinta 17 juta,awas viral penipuan kejadian duren sawit pinta 17 juta,"['awas', 'viral', 'penipuan', 'kejadian', 'duren', 'sawit', 'pinta', '17', 'juta']",awas viral tipu jadi duren sawit pinta 17 juta,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-07-17 12:09:50,Susah untuk login,susah untuk login,susah login,"['susah', 'login']",susah login,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-07-17 10:10:03,"Ini aplikasi gak jelas, masa lowongan baru di update 1hr baru 3hr dapat info lowongan sdh di tutup, kayanya CV gak pernah di kirim, Jobstreet skrg gak jelas, bagusan di hapus ini.",ini aplikasi gak jelas masa lowongan baru di update 1hr baru 3hr dapat info lowongan sdh di tutup kayanya cv gak pernah di kirim jobstreet skrg gak jelas bagusan di hapus ini,aplikasi gak lowongan update 1hr 3hr info lowongan sdh tutup kayanya cv gak kirim jobstreet skrg gak bagusan hapus,"['aplikasi', 'gak', 'lowongan', 'update', '1hr', '3hr', 'info', 'lowongan', 'sdh', 'tutup', 'kayanya', 'cv', 'gak', 'kirim', 'jobstreet', 'skrg', 'gak', 'bagusan', 'hapus']",aplikasi gak lowong update 1hr 3hr info lowong sdh tutup kaya cv gak kirim jobstreet skrg gak bagus hapus,negatif,negatif,negatif,negatif
Pengguna Google,2,2024-07-17 07:14:41,"Setelah banyak masukin cv di jobstreet, Alhamdulillah banyak email/Wa panggilan interview, yg setelah ditelusuri adalah penipuan. Mohon untuk diperbaiki lagi",setelah banyak masukin cv di jobstreet alhamdulillah banyak emailwa panggilan interview yg setelah ditelusuri adalah penipuan mohon untuk diperbaiki lagi,masukin cv jobstreet alhamdulillah emailwa panggilan interview yg ditelusuri penipuan mohon diperbaiki,"['masukin', 'cv', 'jobstreet', 'alhamdulillah', 'emailwa', 'panggilan', 'interview', 'yg', 'ditelusuri', 'penipuan', 'mohon', 'diperbaiki']",masukin cv jobstreet alhamdulillah emailwa panggil interview yg telusur tipu mohon baik,negatif,negatif,negatif,negatif
Pengguna Google,1,2024-07-16 14:23:15,"Banyak penipuan di aplikasi ini saat interview di mintai uang kisaran sampe 1,8jt sedihnya kho kerja kita harus bayar padahal kita sudah ngeluarin uang untuk bikin cv dan bayar transportasi untuk ketempatnya dan akhirnya viral di tiktok sudah kami laporkan tetap saja ga ada tuh berita penakapan interview bodong, miris",banyak penipuan di aplikasi ini saat interview di mintai uang kisaran sampe 18jt sedihnya kho kerja kita harus bayar padahal kita sudah ngeluarin uang untuk bikin cv dan bayar transportasi untuk ketempatnya dan akhirnya viral di tiktok sudah kami laporkan tetap saja ga ada tuh berita penakapan interview bodong miris,penipuan aplikasi interview mintai uang kisaran sampe 18jt sedihnya kho kerja bayar ngeluarin uang bikin cv bayar transportasi ketempatnya viral tiktok laporkan ga tuh berita penakapan interview bodong miris,"['penipuan', 'aplikasi', 'interview', 'mintai', 'uang', 'kisaran', 'sampe', '18jt', 'sedihnya', 'kho', 'kerja', 'bayar', 'ngeluarin', 'uang', 'bikin', 'cv', 'bayar', 'transportasi', 'ketempatnya', 'viral', 'tiktok', 'laporkan', 'ga', 'tuh', 'berita', 'penakapan', 'interview', 'bodong', 'miris']",tipu aplikasi interview minta uang kisar sampe 18jt sedih kho kerja bayar ngeluarin uang bikin cv bayar transportasi tempat viral tiktok lapor ga tuh berita penakapan interview bodong miris,negatif,negatif,negatif,negatif
